,speaker,sentence
145,CHAIRMAN POWELL,I think the financial system—I think another thing that we learned in the crisis is that we need to be alert to the buildup of vulnerabilities as a long expansion continues.
146,CHAIRMAN POWELL,"I don’t see that in troubling—troubling amounts at this point, but, you know, I think it’s appropriate for us to monitor that very carefully."
152,CHAIRMAN POWELL,Sure.
153,CHAIRMAN POWELL,"So I guess I need to start by saying that we’re not responsible for trade policy, and we don’t comment on particular, you know, trade actions and that sort of thing."
154,CHAIRMAN POWELL,"But you will have seen that we have this very extensive network of business contacts around the country through the Reserve Banks largely, and we’ve been hearing a rising chorus of concerns from businesses all over the country about disruption of supply chains, materials costs and increases, and loss of markets, and things like that."
155,CHAIRMAN POWELL,"So we’ve been hearing quite a lot of that, and we—the Reserve Bank presidents talk about it in the meeting, and it goes in the minutes."
156,CHAIRMAN POWELL,"So we, you know, that’s—we’re very transparent about hearing all that."
157,CHAIRMAN POWELL,"I think if you look at the aggregate perform—the performance of the U.S. economy at an aggregate—at September 26, 2018 a national level, it’s hard to see much happening at this point."
159,CHAIRMAN POWELL,And they’re still relatively small.
160,CHAIRMAN POWELL,"You know, we worry about a couple of things."
161,CHAIRMAN POWELL,"One is loss of business confidence, which could reduce investment."
162,CHAIRMAN POWELL,"Again, we don’t really see effects that we could measure yet."
163,CHAIRMAN POWELL,"Also, the possibility of a financial market reaction over time to unexpected trade developments."
164,CHAIRMAN POWELL,"More than anything, though, I would worry, in the longer run, where this is going, you know."
165,CHAIRMAN POWELL,"If the— if the end place we get to is lower tariffs, that would be good, you know."
166,CHAIRMAN POWELL,"Trade generally supports productivity, supports higher incomes."
167,CHAIRMAN POWELL,"And, you know, fair trade—fair trade under internationally accepted rules can be a good thing."
168,CHAIRMAN POWELL,"I think if this, perhaps inadvertently, goes to a place where we have widespread tariffs that remain in place for a long time—a more protectionist world—that’s going to be bad for the United States’ economy and for American workers, and families, and also for other economies."
173,CHAIRMAN POWELL,So it’s true.
174,CHAIRMAN POWELL,This year has—we’ve kept raising our forecast for this year.
175,CHAIRMAN POWELL,"This—as the year’s gone on, the economy has come in stronger than we expected, and that’s a really good thing."
176,CHAIRMAN POWELL,"And the economy, as I mentioned at the beginning, is strong, and there’s good reason to expect that to continue."
177,CHAIRMAN POWELL,You ask why.
178,CHAIRMAN POWELL,"You know, some of it is, no doubt, the effect of the fiscal policy changes, the tax cuts, and the spending increases—that’s got to be part of the story."
179,CHAIRMAN POWELL,"Part of it may be higher oil prices, which are calling for more investment in the September 26, 2018 oil patch."
180,CHAIRMAN POWELL,"But, you know, the growth picture is very much supported by very high readings of Chairman Powell’s Press Conference FINAL household confidence, business confidence, so it’s a—it’s a—it’s a—it’s a pretty particularly bright moment, I think."
181,CHAIRMAN POWELL,"If you look back over the last decade, this is a pretty good moment for the U.S. economy."
183,CHAIRMAN POWELL,"Oh, supply-side effects, yeah."
184,CHAIRMAN POWELL,"So, you know, we hope they’re huge, frankly."
185,CHAIRMAN POWELL,"You know, the idea is, you cut—you reduce taxation on corporations and particularly—and allow faster expensing for investment."
186,CHAIRMAN POWELL,"The idea is to encourage more investment, and that is one of the things that drives productivity, which is one of the main things that drives rising incomes."
187,CHAIRMAN POWELL,"So the effects are very uncertain, they’re—you know, they’re—the literature is—it’s—there’s no clear answer to exactly how these mechanisms work or how effective they are."
188,CHAIRMAN POWELL,And it would be soon to be seeing supply-side effects.
189,CHAIRMAN POWELL,The other—supply-side effects are probably both more uncertain and they’re probably slower to come in.
190,CHAIRMAN POWELL,"But, you know, as I said, we—I certainly hope—I hope that we’ll be marking up our estimates of potential growth as well."
197,CHAIRMAN POWELL,"Okay, so I think I mentioned in the opening remarks maybe something that addressed your question about what would make us go faster and slower."
198,CHAIRMAN POWELL,"You know, the main thing where we might need to move along a little bit quicker would be if inflation—inflation surprises to the upside."
199,CHAIRMAN POWELL,We don’t see that.
200,CHAIRMAN POWELL,We really don’t see that.
201,CHAIRMAN POWELL,"It’s not in our forecast, but any—so I would—I regard that as a risk."
202,CHAIRMAN POWELL,I think either a significant— significant—correction and lasting correction in financial markets or a slowing down in the economy that’s inconsistent with our forecast—those are the kinds of things we’d react to.
203,CHAIRMAN POWELL,"In terms of what, you know, what we would do—you know, I think we’re always going to be adjusting monetary policy to—in light of conditions on the ground."
204,CHAIRMAN POWELL,"So if the economy is weakening, then it’s very possible we’d be—we’d be cutting rates and, you know, vice versa."
205,CHAIRMAN POWELL,And so I can’t rule that out.
206,CHAIRMAN POWELL,"It—I think it’s quite difficult, though, to know what the effects— what the sort of end effects of fiscal policy are going to be in 2020."
207,CHAIRMAN POWELL,"It’s difficult to know what the policy will be, let alone what their effects will be that far out."
208,CHAIRMAN POWELL,"So we have to make estimates, but we know that they’re highly uncertain."
216,CHAIRMAN POWELL,Yeah.
217,CHAIRMAN POWELL,Yeah.
218,CHAIRMAN POWELL,"You know, so we’ve been—I think the perform—labor September 26, 2018 force participation has surprised us on the upside."
219,CHAIRMAN POWELL,"There is a long-run trend there, and we’ve Chairman Powell’s Press Conference FINAL now had basically five flat years."
220,CHAIRMAN POWELL,"If you look—if you look at labor force participation, since the fourth quarter of ’13 till now, you really have a—kind of an oscillation that basically is a sideways movement in the face of a significant downward trend, thanks to aging and other factors."
221,CHAIRMAN POWELL,"That’s a gain of well more than a percentage point in participation, so that’s really— that’s really a good thing."
222,CHAIRMAN POWELL,"Those are people who are remaining in contact with the labor force and looking for jobs, finding jobs."
223,CHAIRMAN POWELL,So that’s a great thing.
224,CHAIRMAN POWELL,"And, by the way, it’s a signal."
225,CHAIRMAN POWELL,It’s one of the things that has allowed the unemployment rate not to fall further.
226,CHAIRMAN POWELL,"And it’s a—it’s a signal, too, that there may be more there on the supply side, that there may be more labor supply than the prior trend would indicate."
227,CHAIRMAN POWELL,So it’s a very positive thing to see people staying in the labor force.
228,CHAIRMAN POWELL,"And, you know, we don’t know how long it can continue."
229,CHAIRMAN POWELL,"We have models, and we look at this—we look at this question all the time."
230,CHAIRMAN POWELL,"And, you know, admittedly, we’ve been surprised on the positive side here, so we’re open to the idea that that may continue or not."
236,CHAIRMAN POWELL,It’s a concern.
237,CHAIRMAN POWELL,It’s a risk.
238,CHAIRMAN POWELL,"You know, so you could see prices moving up."
239,CHAIRMAN POWELL,"You don’t see it yet, but we—you could see retail prices moving up."
240,CHAIRMAN POWELL,"The tariffs September 26, 2018 might provide a basis for companies to raise prices in a world where they’ve been very reluctant Chairman Powell’s Press Conference FINAL to and unable to raise prices, where raising prices is really difficult, you know, with the ability to shop on the internet."
241,CHAIRMAN POWELL,"This could provide, you know, a way for—again, we don’t see it in the numbers."
242,CHAIRMAN POWELL,"And, you know, until we see it in the numbers, it’s hard to say how one would react."
244,CHAIRMAN POWELL,"And that’s a real—that’s an important question in, in how we would think about the appropriate response."
246,CHAIRMAN POWELL,Don’t see it yet.
247,CHAIRMAN POWELL,"You know, don’t see it yet, but we—you’re hearing—I mean, broadly across the economy, it’s not just tariffs."
248,CHAIRMAN POWELL,"You’re hearing—we’re hearing a lot of talk of labor shortages, of material costs in particular industries."
249,CHAIRMAN POWELL,"We’re hearing a lot, you know, what amount to supply-side constraints and things like that, but we’re not seeing it."
250,CHAIRMAN POWELL,"We’re seeing a sort of modest increase in wages, inflation right around 2 percent, no sense of it moving up really, so we’re not seeing it yet."
251,CHAIRMAN POWELL,"And, you know, we just aren’t, and we’re watching very carefully."
258,CHAIRMAN POWELL,A couple questions in there.
259,CHAIRMAN POWELL,"So the dot plot—I mean, I—it’s not new."
260,CHAIRMAN POWELL,I don’t think it’s a new point that forecasts two and three out—two or three years out are fairly uncertain.
261,CHAIRMAN POWELL,The dot plot is individual FOMC participants who are writing down their individual views on the evolution of the economy and of appropriate monetary policy.
262,CHAIRMAN POWELL,We don’t vote on that.
263,CHAIRMAN POWELL,These are individual forecasts.
264,CHAIRMAN POWELL,"I think market participants generally find that interesting information, and so it seems to me to be serving a purpose."
265,CHAIRMAN POWELL,I think the point with “accommodative” was that its useful life was over.
266,CHAIRMAN POWELL,"You know, we put that in the statement in 2015, just when we lifted off, and the idea was to provide assurance that we weren’t trying to slow down the economy, but, in fact, we were still—interest rates were still going to be pushing to support economic activity."
267,CHAIRMAN POWELL,"Well, that—you know, that purpose has been well served, and the language now doesn’t really say anything that’s important to the way the Committee is thinking about policy going forward."
268,CHAIRMAN POWELL,That’s why that came out.
271,CHAIRMAN POWELL,"Yeah, you know, it’s—if you look at a broad financial conditions index, that’s pretty much the answer you’ll get."
272,CHAIRMAN POWELL,"We don’t control that, and, as I mentioned earlier, we do take financial conditions into account in what we do."
273,CHAIRMAN POWELL,"And financial conditions are affecting the broader economy, so, by definition, we’re taking them into account."
274,CHAIRMAN POWELL,"But if you look at—look at interest rates, you know, interest rates—look at long-term interest rates this year and short-term interest rates this year, there’s very significant increases."
275,CHAIRMAN POWELL,"And, you September 26, 2018 know, with your long and variable lags, that should be—that should be having an effect over Chairman Powell’s Press Conference FINAL time."
279,CHAIRMAN POWELL,"Okay, so in terms of nominations to the Fed, those are entirely, completely under the control of the White House and, ultimately, the President."
280,CHAIRMAN POWELL,"And traditionally, the Fed Chair has been consulted on those, and I’m happy to say that that has continued."
281,CHAIRMAN POWELL,"But these are—these are really decisions for the White House, and, you know, we are—think of us as just being consulted."
282,CHAIRMAN POWELL,"I will say that I’m very happy and excited about the team that we’re putting together, and I’m very much looking forward to having those offices up and down our hall filled."
283,CHAIRMAN POWELL,"It’s been pretty quiet, more quieter than usual, which is saying something on the Board hall."
284,CHAIRMAN POWELL,So we’re looking forward to getting some people confirmed.
285,CHAIRMAN POWELL,"In terms of corporate debt, so this is a—this is a—you know, I was an investor for a long time in areas that were very close to the leveraged lending markets."
286,CHAIRMAN POWELL,"So, you know, I have had a lot of experience in that."
287,CHAIRMAN POWELL,That market has evolved really significantly since before the crisis.
288,CHAIRMAN POWELL,"And, you know, the banks take much less risk than they used to."
289,CHAIRMAN POWELL,"They’re—the—they’re September 26, 2018 essentially in the business of distributing these loans and bonds rather than keeping them on their Chairman Powell’s Press Conference FINAL balance sheet, to a much greater degree."
290,CHAIRMAN POWELL,"But it’s also true—and there’s significant research on this—that excessive risk-taking in the leveraged lending markets does have channels for affecting the real economy, if there’s overheating and that kind of thing in those markets, so we monitor that carefully."
291,CHAIRMAN POWELL,"You know, the guidance is—isn’t binding, as you pointed out, that the leveraged lending isn’t binding, and that’s just—that’s just the way that the law is interpreted."
292,CHAIRMAN POWELL,"So it’s something we’re monitoring, and, as I mentioned, we think overall vulnerabilities are moderate."
297,CHAIRMAN POWELL,"So I think if you look at the—look at the dot plot in the SEP, you’ll see that the federal funds rate, even after today’s move, is below the longer-run neutral estimate of every single participant that—who submits a— an estimate of that."
298,CHAIRMAN POWELL,"So that’s why this is the perfect time to take the language out, because, you know, it’s perfectly clear that there can’t be a signal because, you know, by definition, that means an accommodative policy."
299,CHAIRMAN POWELL,So it wasn’t because policy is not accommodative.
300,CHAIRMAN POWELL,It is still accommodative.
301,CHAIRMAN POWELL,"The thinking was more, as I mentioned, it’s more that the language has run its useful life."
302,CHAIRMAN POWELL,"There’s another point, though, too, which is, you know, we don’t want to suggest either that we have this precise understanding of where “accommodative” stops or suggest that that’s a really important point in our thinking."
303,CHAIRMAN POWELL,"You know, what we’re going to be doing, assuming we September 26, 2018 stay on this path, is, we’re going to be carefully monitoring incoming data from the financial Chairman Powell’s Press Conference FINAL markets and from the economy and asking ourselves whether our policy is achieving the goals we want to achieve—you know, sustain the economy, maximum employment, stable prices."
304,CHAIRMAN POWELL,"That’s the way we’re thinking about it, and that does kind of amount to thinking less about one’s precise point estimate of the neutral rate."
305,CHAIRMAN POWELL,So that’s how I think about that.
309,CHAIRMAN POWELL,It’s possible.
310,CHAIRMAN POWELL,It’s very possible.
311,CHAIRMAN POWELL,It happens often.
312,CHAIRMAN POWELL,"And, as I mentioned, many of the participants have written that down, and they’ve written down really modest overshoots, you know, amounting to one rate hike kind of thing, which wouldn’t have a big effect on the economy."
313,CHAIRMAN POWELL,"You know, it—I would just say, you know, it really depends on what happens."
314,CHAIRMAN POWELL,It depends on if we keep going—you can think of it different ways.
315,CHAIRMAN POWELL,Maybe we’ve underestimated the neutral rate.
316,CHAIRMAN POWELL,"Maybe we’ll be raising our estimate of the neutral rate and we’ll just go to that, or maybe we’ll keep our neutral rate here and then go one or two rate increases beyond it."
317,CHAIRMAN POWELL,"I think it’s very possible, but I mean, ultimately, isn’t really the question we’re answering."
328,CHAIRMAN POWELL,"So, three things there."
329,CHAIRMAN POWELL,"The first thing is the single biggest thing I think that we learned was the—as I mentioned, I think, earlier, the importance of maintaining the stability of the financial system."
330,CHAIRMAN POWELL,"So I think if you look—if you look back at the way the models worked and the way people thought about risk in the economy, that’s what was missing, and I think it’s not missing anymore."
331,CHAIRMAN POWELL,"So we—you know, we put a tremendous focus on that."
332,CHAIRMAN POWELL,"We raised capital, liquidity."
333,CHAIRMAN POWELL,"We have stress tests, which force banks to understand—the largest banks particularly—to understand and better manage their risk and have enough capital to survive a really substantial shock that’s at least as bad as the financial crisis."
334,CHAIRMAN POWELL,"And if all that doesn’t work, we’ve got resolution plans, which we’ve, you know, through many cycles, have made really substantial progress, more than I had thought was likely."
335,CHAIRMAN POWELL,So we’ve done a lot.
336,CHAIRMAN POWELL,"Nobody’s—you know, nobody is, I think, overconfident that we’ve solved every problem."
337,CHAIRMAN POWELL,"And, you know, now we’re going back and kind of taking a hard look at everything and, you know, trying to make—trying to—trying to keep at it."
338,CHAIRMAN POWELL,"So I think those are the really important lessons, and, you know, we—we’re determined not to, you know, not to forget them."
339,CHAIRMAN POWELL,"And that’s, I think, a risk now—is to—is to forget things that we—that we learned."
340,CHAIRMAN POWELL,That’s just human nature over time.
342,CHAIRMAN POWELL,"So there was sort of a trade for taking away our power under September 26, 2018 13, section 13(3), to provide support to individual nonbanks, which is really holding companies Chairman Powell’s Press Conference FINAL and other companies."
343,CHAIRMAN POWELL,"In exchange for that, we got orderly liquidation authority and a resolution authority."
345,CHAIRMAN POWELL,I don’t think there’s any sense that Congress would seriously look at changing that.
346,CHAIRMAN POWELL,I have real doubts about whether it was wise to take away our crisis-fighting tools.
347,CHAIRMAN POWELL,"I think you put them away, and you hope you never need them, but—and I certainly strongly oppose efforts to take away more of our tools."
348,CHAIRMAN POWELL,"You know, the third thing you mentioned is the designation power."
349,CHAIRMAN POWELL,So it’s a really important power.
350,CHAIRMAN POWELL,"In my mind, it should be used—my thinking, it should be used sparingly, and that means, you know, in situations where you have—I mean, in principle, you could have another Lehman Brothers come up out of the ground that’s not a bank, and it could be very threatening—or it could be capable of creating systemic risk."
351,CHAIRMAN POWELL,And so I think it’s a critical power to have.
352,CHAIRMAN POWELL,"But, again, I would use it—I would tend to use it fairly sparingly."
358,CHAIRMAN POWELL,"Yeah, we look—of course, we look at that very carefully, and interest rates are going up across a broad range of consumer borrowing, as they would when we raise short-term interest rates."
359,CHAIRMAN POWELL,They’re still quite low by historical levels.
360,CHAIRMAN POWELL,"And the other thing I’ll say is, take—if you take housing, if you look at the NAR Affordability Index, housing is still more affordable now than it was before the financial crisis."
361,CHAIRMAN POWELL,"So you’re right that the cost of borrowing is going up, but it’s going up from what were extraordinarily low levels, and it is September 26, 2018 something that we watch carefully."
362,CHAIRMAN POWELL,"You know, the effect on consumer spending is a very Chairman Powell’s Press Conference FINAL important channel through which interest rates work, and so we do monitor the effects."
366,CHAIRMAN POWELL,"Well, at the Fed, we are, you know, deeply committed to the mission of CRA, which is for banks to provide credit and other banking services in the communities they serve."
367,CHAIRMAN POWELL,"And we have also been of the view for some time that with the evolution of technology particularly and changes—changes in the nature of banking, that it’s an appropriate time—it’s past an appropriate time, but now it’s certainly an appropriate time to revisit the way we think about CRA."
368,CHAIRMAN POWELL,"But we don’t want to lose that focus on community, and, you know, we definitely want to see that fundamental purpose of the law sustained."
369,CHAIRMAN POWELL,"Many of the issues that we had were reflected in the OCC’s ANPR, and we’re—we’re hopeful that, over time, there will be a joint proposed rulemaking with the OCC, the FDIC, and the Fed."
370,CHAIRMAN POWELL,"It’s a process, and, you know, we’re very much interested in continuing to push it forward."
374,CHAIRMAN POWELL,"So, in principle, the—these starred variables—the long-run growth rate of the economy, the neutral rate of interest, the natural rate of unemployment—don’t move quickly."
375,CHAIRMAN POWELL,They move very gradually.
376,CHAIRMAN POWELL,"They’re pinned down by longer-run forces, like demographics."
377,CHAIRMAN POWELL,"In the case of the funds rate, it’s more—it’s productivity—it’s appetite for safe assets and demographics and other things, too."
378,CHAIRMAN POWELL,So they move quite slowly through time.
379,CHAIRMAN POWELL,"I think we all look at them—those of us who file SEPs every quarter will look at that every quarter and not make a change every quarter but, every now and again, make a change."
380,CHAIRMAN POWELL,And you’re right—we actually—the median ticked up a tenth.
381,CHAIRMAN POWELL,"It’s a tenth we’re talking about here, so—but still, I think it’s a positive thing that people could be raising their estimates of the longer-run neutral rate and potentially the longer-run growth rate."
383,CHAIRMAN POWELL,"And maybe reducing their level of the natural rate of unemployment, which has been the trend."
384,CHAIRMAN POWELL,It’s just that you change those estimates over time.
385,CHAIRMAN POWELL,They’re informed by incoming data.
386,CHAIRMAN POWELL,"They don’t change a lot, though, although they did—it’s interesting that the neutral rate changed quite sharply after the financial crisis in many different models, and it’s been slow to recover."
387,CHAIRMAN POWELL,"I don’t expect a dramatic recovery there, but, you know, we—we’re so bad at forecasting productivity."
388,CHAIRMAN POWELL,It’s just very hard to know when productivity is going to arrive and in what quantity.
389,CHAIRMAN POWELL,So I think we have to be humble about how little we really know about where these starred value variables either are or are going.
397,CHAIRMAN POWELL,Sure.
399,CHAIRMAN POWELL,"A slowing down in job growth would be an indicator, you know."
400,CHAIRMAN POWELL,An unexpectedly sharp increase in wages or inflation could tell you that you’re reaching those points.
401,CHAIRMAN POWELL,"You know, if headline growth slowed down, that’s another one."
402,CHAIRMAN POWELL,So all of those things would be worth taking into consideration.
403,CHAIRMAN POWELL,"I think also, though, we’ve seen sometimes sharp tightening in financial conditions, as we saw at the beginning of 2016, can have a substantial effect pretty quickly on our economy if it’s a broad and significant tightening."
404,CHAIRMAN POWELL,So we would be looking for those kinds of things and many other things.
405,CHAIRMAN POWELL,"So, in terms of divergence, yes."
406,CHAIRMAN POWELL,"So the U.S. economy is, as I mentioned, is strong and is at a pretty positive moment, you know, with strong growth, healthy labor market, inflation right on target, as I mentioned."
407,CHAIRMAN POWELL,"So—and we’ve seen growth abroad, but growth, I think, both in advanced economies and in some emerging economies has slowed down a little bit."
408,CHAIRMAN POWELL,"And in that world, you know, if the U.S. is stronger, then that’s just part of the context, part of the environment that could mean a higher dollar."
409,CHAIRMAN POWELL,It could be—it could therefore mean that some of our demand will wind up being shared with other economies.
410,CHAIRMAN POWELL,That’s the way the integrated international economy works.
411,CHAIRMAN POWELL,"So you could see that, and, you know, it’s just—it’s just all of the—all things that go into thinking about, you know, the path of the economy."
412,CHAIRMAN POWELL,"I would say, you know, we’re not responsible for the dollar."
413,CHAIRMAN POWELL,"Of course, the Treasury is responsible for managing the dollar, but the dollar has only partly recovered the decline that it had in 2017."
414,CHAIRMAN POWELL,"It’s moved up off its lows, but it’s not as high as it was at the beginning of last year yet by a significant margin."
420,CHAIRMAN POWELL,So we’ve said that we would use our tools to assure that the federal funds rate trains—trades within the target range.
421,CHAIRMAN POWELL,"And the principal tools we use have been interest on excess reserves and then, at the bottom end, a reverse repo facility."
422,CHAIRMAN POWELL,"So we—in June, when we raised rates, we only raised the interest on excess reserves by 20 basis points and raised the range by 25, and that moved federal funds sort of back into the range."
423,CHAIRMAN POWELL,"It worked, and it was successful."
424,CHAIRMAN POWELL,"The federal funds rate traded in the low 190s, well within the range."
425,CHAIRMAN POWELL,We may—we may do that again.
426,CHAIRMAN POWELL,"You know, we—again, we have our tools, and we will use them."
427,CHAIRMAN POWELL,"We think it’s principally a function just of a number of things, but particularly high Treasury supply, and—which is showing up in repo rates and then showing up in fed funds as well."
428,CHAIRMAN POWELL,So we don’t see it as a—as a big problem.
429,CHAIRMAN POWELL,"We see it as a problem we can address with our tools, and we’ll use them if we have to."
434,CHAIRMAN POWELL,"So I wouldn’t comment on a CEA paper, and I would imagine they probably wouldn’t comment on our stuff, either, but I would just say this."
435,CHAIRMAN POWELL,So I am familiar with the question and the work.
436,CHAIRMAN POWELL,"You know, we look—we look at a range of indicators of wages, and I think the broader, the better."
437,CHAIRMAN POWELL,"You really—in a perfect—a perfect wage measure would also include benefits, because a lot of compensation these days shows up in the form of benefits rather than wages, so I think it’s right to choose those broader ones."
438,CHAIRMAN POWELL,But they’re kind of all telling the same story right now.
440,CHAIRMAN POWELL,Clustered around 3 percent.
441,CHAIRMAN POWELL,That’s a full percentage point higher than it was five years ago.
442,CHAIRMAN POWELL,That’s a good thing.
444,CHAIRMAN POWELL,"You know, if you’re—if you’re looking for real wage increases, you’ve got to ask inflation, and there, you have to pick an inflation measure."
445,CHAIRMAN POWELL,Some people pick CPI.
446,CHAIRMAN POWELL,"We, of course, pick personal consumption expenditures because we think it’s a little better measure."
447,CHAIRMAN POWELL,"It’s a little broader, and it tends to run a little bit lower as well, but that’s not why we pick it."
448,CHAIRMAN POWELL,We just think it’s more accurate.
449,CHAIRMAN POWELL,"And that—the trend there is running around 2 percent, so if wages are running at rough—wages and benefits running at roughly 3 percent and inflation running at around 2 percent."
450,CHAIRMAN POWELL,PCE headline inflation is at 2.3 percent.
451,CHAIRMAN POWELL,"PCE core is at about 2, and I think we see that, you know, the temporary increase in headline inflation as being a function of oil prices probably, and we expect inflation to go back down to 2 percent."
452,CHAIRMAN POWELL,So we think of that as 2 percent.
