,speaker,sentence
313,CHAIR POWELL,"But if you really want the U.S. economy to be all it can be and raise the potential growth rate of the United States, you need—you need proper monetary policy."
314,CHAIR POWELL,"But, really, it isn’t monetary policy."
315,CHAIR POWELL,"Really, it’s fiscal policy that supports, you know, inclusive growth."
319,CHAIR POWELL,"Yes, I know, that’s—I wouldn’t—that’s not how I would characterize it."
320,CHAIR POWELL,"I would just—I noted that it may be that there’s been progress there toward— October 30, 2019 away from bad outcomes and confrontational outcomes, and it seems like there’s the makings of Chair Powell’s Press Conference FINAL a possible settlement there."
321,CHAIR POWELL,"I didn’t say we’re baking that in or anything, but I’m just noting that that’s the case."
322,CHAIR POWELL,As with Brexit—it’s still quite uncertain what will be the result of the election and what the ultimate result will be.
323,CHAIR POWELL,"But I would say that the tail risk of a nonnegotiated no-deal Brexit seems to have decreased, just as I would say that the situation in our trade negotiations with China seems to have taken a step closer to resolution."
324,CHAIR POWELL,That’s all I’m saying.
332,CHAIR POWELL,"So, not for us to say what the appropriate labor arrangements will be."
333,CHAIR POWELL,"I will just say, on the General Motors strike, it’s—it’s likely to have taken away a couple of tenths of growth this quarter."
334,CHAIR POWELL,"That’s likely to come back, maybe, over the first half of next year."
335,CHAIR POWELL,And I think it’s good to see it settled.
336,CHAIR POWELL,But I’m not going to comment on what the appropriate labor arrangements are.
337,CHAIR POWELL,That’s a little bit far afield from our task here.
338,CHAIR POWELL,Thank you.
349,CHAIR POWELL,"I wrote it down, I can’t— PAUL KIERNAN."
350,CHAIR POWELL,Sorry—if policy is accommodative right now.
351,CHAIR POWELL,"Ah, yes."
352,CHAIR POWELL,Okay.
353,CHAIR POWELL,"So if you look at where the federal funds rate is trading, it should be in the middle of, or maybe the lower half of, the range of 150 to 175."
354,CHAIR POWELL,So that means the real rate is probably modestly below zero.
355,CHAIR POWELL,I think my own sense would be that that’s somewhat accommodative policy.
356,CHAIR POWELL,"I would say, though, that there’s a range of plausible estimates of what the neutral rate of interest is, and I think many of those who make such estimates have moved their estimate down over the course of many years, and that process continues."
357,CHAIR POWELL,"But, nonetheless, that seems to me to be very likely to be an accommodative stance of policy, and an appropriate stance, given the situation we’re in with continuing downside risks and—that I mentioned."
358,CHAIR POWELL,So— JEAN YUNG.
359,CHAIR POWELL,Hi.
360,CHAIR POWELL,Jean Yung from Market News.
361,CHAIR POWELL,I wanted to ask about financial stability risks.
362,CHAIR POWELL,"Recently, the IMF and some other global policymakers have been expressing October 30, 2019 concerns over the high level of risky corporate debt."
364,CHAIR POWELL,So we monitor financial stability risks very carefully all of the time.
365,CHAIR POWELL,"It’s what we do since the financial crisis, as I’ve mentioned before."
366,CHAIR POWELL,"Currently, we don’t see large imbalances."
367,CHAIR POWELL,This long expansion is notable for the lack of large financial imbalances like the ones we’ve seen certainly before the crisis happened.
368,CHAIR POWELL,"So we have a four-part framework, I’ll quickly mention."
369,CHAIR POWELL,"The first is leverage in the financial system, which is low by historical standards."
370,CHAIR POWELL,"The second is funding risk, which is the risk of runnable funding, and that risk is also quite low for banks but also for, you know, the nonbanking financial sector."
371,CHAIR POWELL,"If you look at asset prices, we see some high asset prices but not broadly across a range."
372,CHAIR POWELL,We don’t see bubbles and that kind of thing.
373,CHAIR POWELL,"And that leaves the fourth, which is leverage in the nonfinancial sector, and that’s households and businesses."
374,CHAIR POWELL,"So with households, again, we don’t see leverage."
375,CHAIR POWELL,We see them actually getting in very good shape financially in the aggregate.
376,CHAIR POWELL,"Obviously, plenty of households are not in great shape financially, but in the aggregate, the household sector is in a very good place."
377,CHAIR POWELL,"That leaves businesses, which is where the issue has been."
378,CHAIR POWELL,"Leverage among corporations and other forms of business, private businesses, is historically high."
379,CHAIR POWELL,We’ve been monitoring it carefully and taking appropriate steps.
380,CHAIR POWELL,"So that’s what I would say, but it’s—corporate debt is one part of a larger part of our framework, and it is something that we’re paying quite a bit of attention to."
381,CHAIR POWELL,"And it’s been part of the last couple of Shared National Credit exams, and we’ve been monitoring it carefully and taking appropriate action."
386,CHAIR POWELL,"So we’re—I think, again, I think the most important basic thing is to get the level of reserves back up so that—reserves move up and down with some volatility."
387,CHAIR POWELL,"We don’t want them to move below the level they were at in the beginning of September, which is, again, between $1.45 and $1.5 trillion."
388,CHAIR POWELL,"That’s the main thing, that’s the first thing."
389,CHAIR POWELL,"And we’re on a path to do that, between our temporary open market operations and also our bill purchases."
390,CHAIR POWELL,"In addition to that—in addition to that, we’re looking at—there are—it’s a big, complicated marketplace, and there was the—one of the surprises, as I mentioned, was that banks that had told us that their lowest comfortable level of reserves was here."
391,CHAIR POWELL,"They were well above that, and yet they didn’t deploy that liquidity when there seemed to be great opportunities to do that."
392,CHAIR POWELL,That didn’t happen.
394,CHAIR POWELL,"And so, we’re doing careful analysis of that."
396,CHAIR POWELL,I don’t think so.
397,CHAIR POWELL,I don’t think that’s where this goes.
398,CHAIR POWELL,"I think where it may go, though, is to look at, for example, intraday liquidity, which used to be a common thing."
399,CHAIR POWELL,"It used to be a common thing for banks to have intraday liquidity from the Fed, what are called “daylight overdrafts.” That’s something we can look at."
400,CHAIR POWELL,"Also, there are just a few technical things that we can look at that would perhaps make the liquidity that we have—which we think is ample in the financial system—move more freely and be more liquid, if you will."
401,CHAIR POWELL,"And those are things we would do, but only if we can do it without compromising safety or soundness or financial stability."
407,CHAIR POWELL,"So we—we, of course, have watched the situation in Japan and now the situation in Europe, and we—we note that there are significant disinflationary pressures around the world."
408,CHAIR POWELL,And we don’t think we’re exempt from those.
409,CHAIR POWELL,"But, of course, if you look at our current inflation performance, it hasn’t been anything like what we’ve seen in those other places."
410,CHAIR POWELL,"But we don’t think—again, we don’t think we’re exempt from those pressures, and we are, therefore, strongly committed to having inflation expectations anchored at the level that is consistent with the symmetric 2 percent inflation objective."
411,CHAIR POWELL,"That’s what we’re committed to, and we’ll use our tools to achieve."
412,CHAIR POWELL,So we take—we take the risk very seriously.
413,CHAIR POWELL,It’s not—the risk isn’t that inflation might run a couple tenths below 2 percent.
