,speaker,sentence
19,CHAIRMAN BERNANKE,Maximum employment stands on an equal footing with price stability as an objective of monetary policy.
20,CHAIRMAN BERNANKE,"A difference with price stability is that the maximum level of employment in a given economy is largely determined by nonmonetary factors that affect the structure and dynamics of the labor market, including demographic trends, the pace of technological innovation, and a variety of other influences, including a range of economic policies."
21,CHAIRMAN BERNANKE,"Because monetary policy does not determine the maximum level of employment that the economy can sustain in the longer term, and since many of the determinants of maximum employment may change over time or may not be directly measurable, it is not feasible for any central bank to specify a fixed goal for the longer-run level of employment."
22,CHAIRMAN BERNANKE,"Although the Committee cannot freely choose a longer-run goal for employment, it can estimate the level of maximum employment and use that estimate to inform its policy decisions."
23,CHAIRMAN BERNANKE,"The Committee considers a wide range of indicators in making its assessments of maximum employment, recognizing that such assessments are necessarily uncertain and subject to revision over time."
24,CHAIRMAN BERNANKE,"For example, in the latest set of projections that have been distributed to you, Committee participants’ estimates of the longer-run normal rate of unemployment have a central tendency of 5.2 percent to 6.0 percent—roughly unchanged from last January but higher than the corresponding interval several years ago."
25,CHAIRMAN BERNANKE,"As I noted, the level of maximum employment is not immutable; in particular, it could be increased by effective policies, such as education and training that improve workforce skills."
26,CHAIRMAN BERNANKE,"If the Committee’s assessments pointed to an increase in the maximum attainable level of employment, our policy strategy would be modified appropriately to aim at the higher level."
27,CHAIRMAN BERNANKE,"In setting monetary policy, the Committee seeks to mitigate deviations of inflation from its mandate-consistent rate and deviations of employment from our assessments of its maximum level."
28,CHAIRMAN BERNANKE,These dual objectives are generally complementary.
29,CHAIRMAN BERNANKE,"For example, under present circumstances, in which the unemployment rate is elevated and the inflation outlook is subdued, the Committee judges that sustaining a highly accommodative stance of monetary policy is consistent with promoting both objectives."
30,CHAIRMAN BERNANKE,"And in the longer term, low and stable inflation can help promote healthy growth in output and employment."
31,CHAIRMAN BERNANKE,"Of course, circumstances may sometimes arise in which the dual objectives are not complementary."
32,CHAIRMAN BERNANKE,"In such cases, the Committee follows a balanced approach in promoting these two objectives, taking into account the magnitude of the deviations and potentially different time horizons over which inflation and employment are projected to return to levels judged consistent with our mandate."
33,CHAIRMAN BERNANKE,"In other words, the Committee always treats its primary objectives of price stability and maximum employment symmetrically, and the stance of policy at any given time is determined by the size, social cost, and expected evolution of the deviations of each of the Committee’s policy objectives from its desired level."
34,CHAIRMAN BERNANKE,"I will now turn to the economic projections of the 17 FOMC participants—that is, 5 Board members and 12 Reserve Bank presidents—submitted in conjunction with today’s meeting."
35,CHAIRMAN BERNANKE,The central tendencies and ranges of those projections for the years 2011 to 2014 and over the longer run are depicted in the figures that have been distributed.
36,CHAIRMAN BERNANKE,The longer-run projections—shown at the right of each figure—represent participants’ assessments of the rate to which each variable will converge over time under appropriate monetary policy and in the absence of further shocks to the economy.
37,CHAIRMAN BERNANKE,"Incoming information suggests that the economy has been expanding moderately, notwithstanding some slowing in global growth."
38,CHAIRMAN BERNANKE,"The Committee expects the pace of economic growth to be, over coming quarters—to be moderate over coming quarters, reflecting ongoing drags from the housing sector and still-tight credit conditions for many households and smaller businesses."
39,CHAIRMAN BERNANKE,"Specifically, participants’ projections for the growth rate of real gross domestic January 25, 2012 FINAL product in 2012 have a central tendency of 2.2 to 2.7 percent."
40,CHAIRMAN BERNANKE,Strains in global financial markets Chairman Bernanke’s Press Conference continue to pose significant downside risks to that outlook.
41,CHAIRMAN BERNANKE,"Looking further ahead, economic activity is expected to accelerate gradually in conjunction with strengthening consumer and business confidence, improving financial conditions, and the continuation of a highly accommodative stance for monetary policy."
42,CHAIRMAN BERNANKE,"Specifically, participants’ GDP projections for 2013 have a central tendency of 2.8 to 3.2 percent, and their projections for 2014 have a central tendency of 3.3 to 4.0 percent, noticeably higher than the central tendency of 2.3 to 2.6 percent for their longer-run growth projections."
43,CHAIRMAN BERNANKE,"A number of recent indicators point to some further improvement in overall labor market conditions, but the unemployment rate remains elevated."
44,CHAIRMAN BERNANKE,"Moreover, in light of the anticipated modest pace of economic recovery, the Committee expects that over coming quarters the unemployment rate will decline only gradually toward its mandate-consistent levels."
45,CHAIRMAN BERNANKE,"Indeed, participants’ projections for the unemployment rate in the fourth quarter of this year have a central tendency of 8.2 to 8.5 percent that is little different from the latest monthly reading of 8.5 percent."
46,CHAIRMAN BERNANKE,"With economic growth expected to pick up somewhat over time, the unemployment rate is expected to decline to 6.7 to 7.6 percent by the fourth quarter of 2014—still well above participants’ estimates of the longer-run normal rate of unemployment."
47,CHAIRMAN BERNANKE,I’ll turn now to the outlook for inflation.
48,CHAIRMAN BERNANKE,"The prices of oil and other commodities have generally flattened out or turned downward over the past couple of quarters, while low levels of resource utilization have continued to constrain the growth of labor costs."
49,CHAIRMAN BERNANKE,"Consequently, consumer price inflation—which surged in the first half of last year—has been subdued in recent months."
50,CHAIRMAN BERNANKE,Survey measures and financial market indicators imply that longer-term inflation expectations have remained stable.
51,CHAIRMAN BERNANKE,"Over coming quarters, the Committee anticipates that inflation will run at or below levels consistent with the mandate-consistent rate of 2 percent."
52,CHAIRMAN BERNANKE,"Specifically, participants’ inflation projections have a central tendency of 1.4 to 1.8 percent for 2012 and remain subdued at around 1½ to 2 percent through 2014."
53,CHAIRMAN BERNANKE,"As a further step in enhancing the clarity of our communications, the Committee recently decided to begin publishing information about participants’ assessments of appropriate monetary policy—that is, the path of policy that each participant judges as most likely to foster mandate-consistent outcomes for employment and inflation if the economy evolves as expected."
54,CHAIRMAN BERNANKE,"These judgments about future policy underlie the participants’ projections of growth, unemployment, and inflation that I just described."
55,CHAIRMAN BERNANKE,"Rather—excuse me—Importantly, these policy assessments should not be viewed as unconditional pledges."
56,CHAIRMAN BERNANKE,"Rather, just as with our economic projections, these policy projections reflect the information available at the time of the forecast and are subject to future revision in light of evolving economic and financial conditions."
57,CHAIRMAN BERNANKE,"In the chart labeled “Appropriate Timing of Policy Firming,” each shaded bar indicates the number of Committee participants who judge that the initial increase in the target federal funds rate would appropriately occur in the specified calendar year shown below the bar."
58,CHAIRMAN BERNANKE,"Six participants anticipate that policy firming is likely to commence in 2015 or 2016, while five others expect policy firming to commence in 2014."
59,CHAIRMAN BERNANKE,The remaining six participants judge that policy liftoff would be appropriate in 2012 or 2013.
60,CHAIRMAN BERNANKE,"More detail is provided by the chart labeled “Appropriate Pace of Policy Firming.” In that chart, the dots depict the distribution of participants’ assessments regarding the appropriate level of the target federal funds rate at the end of each of the next several years and over the longer run."
61,CHAIRMAN BERNANKE,"For example, based on current information, 11 participants expect that the appropriate federal funds rate at the end of 2014 will be at or below 1 percent, while 6 participants anticipate higher rates at that time."
62,CHAIRMAN BERNANKE,"In effect, those judgments are reflected in today’s meeting statement, in which the Committee indicated that economic conditions “are likely to warrant exceptionally low levels for the federal funds rate at least through late 2014.” As I have noted, we are also proceeding with the program that we announced in September to extend the average maturity of the Federal Reserve’s holding of securities, thereby fostering more accommodative financial conditions without changing the overall size of the Federal Reserve’s balance sheet."
63,CHAIRMAN BERNANKE,"The Committee regularly reviews the size and composition of our securities holdings, and we will adjust those holdings as appropriate."
64,CHAIRMAN BERNANKE,"In particular, the Committee recognizes the hardships imposed by high and persistent unemployment and an underperforming economy, and it is prepared to provide further monetary accommodation if employment is not making sufficient progress toward our assessments of its maximum level or if inflation shows signs of moving further below its mandate-consistent rate."
65,CHAIRMAN BERNANKE,Thank you for your patience.
66,CHAIRMAN BERNANKE,I’ll be happy to take your questions.
73,CHAIRMAN BERNANKE,"Steve, there’s certainly been some encouraging news recently."
74,CHAIRMAN BERNANKE,"We’ve seen slightly better performance in the labor market, consumer sentiment has improved, industrial production has been relatively strong—so there are some positive signs, no doubt."
75,CHAIRMAN BERNANKE,"At the same time, we’ve had mixed results in some other areas, such as retail sales, and we continue to see headwinds emanating from Europe, coming from the slowing global economy and some other factors as well."
76,CHAIRMAN BERNANKE,"So, you know, we are obviously hoping that the strength we saw in the fourth quarter and in recent data will continue into 2012, but we’re going to continue to monitor that situation."
77,CHAIRMAN BERNANKE,"I don’t think we’re ready to declare that we’ve entered a new, stronger phase at this point; we’ll continue to look at the data."
78,CHAIRMAN BERNANKE,"We will, as I’ve said in my statement, and as we have in fact in the FOMC statement, you know, we continue to review our holdings—our portfolio holdings, securities, and we are prepared to take further steps in that direction if we see that the recovery’s faltering or if inflation is not moving toward target."
79,CHAIRMAN BERNANKE,So that’s something—that’s an option that’s certainly on the table.
80,CHAIRMAN BERNANKE,"I think it would be premature to say definitively one way or the other, but we continue to look at that option, and if conditions warrant, we will certainly consider using it."
87,CHAIRMAN BERNANKE,"Well, let me first observe that we have in fact, of course, been very accommodative in the last couple of years."
88,CHAIRMAN BERNANKE,"We’ve kept interest rates close to zero, we’ve done two rounds of asset purchases, we have announced—today, in fact—an extension of the period over which we expect to see rates very low, and our maturity extension program is still ongoing, so we maintain a quite accommodative path of policy at this point."
89,CHAIRMAN BERNANKE,I would further say that I think it’s important to emphasize that we’re not going to mechanically take the interest rate projections that participants provide and just build policy off of that.
90,CHAIRMAN BERNANKE,"I mean, it’s still going to be necessary for the Committee to exercise collective judgment, to consider the costs and risks of additional policy actions, to discuss the uncertainty about the forecast and other factors that come into the policy decision."
91,CHAIRMAN BERNANKE,"Now, all that being said, if inflation is going to remain below target for an extended period, and unemployment progress is very slow, then I think your implicit question is right, there is a case for additional policy action, and we’ll—you know, we want to continue to observe the situation, but we’re certainly prepared to look for different ways to provide support to the economy if, in fact, we have this unsatisfactory situation."
96,CHAIRMAN BERNANKE,"Well, there are a number of factors that make us expect inflation to be quite low in the next couple of years."
97,CHAIRMAN BERNANKE,"Certainly, we are seeing a reversal, or at least a flattening out, of the commodity price increases that caused headline inflation to rise earlier in 2011."
98,CHAIRMAN BERNANKE,"And the futures markets, and our own estimates of supply and demand globally with the slowing global economy, suggest that most likely—although, of course, there’s a lot of uncertainty—that commodity prices will remain well controlled over the next couple of years."
99,CHAIRMAN BERNANKE,"On top of that, of course, we have a very high rate of unemployment; pressure on wages is quite restrained."
100,CHAIRMAN BERNANKE,"And putting that together with strong productivity gains, the costs of production—unit labor costs—are growing very slowly."
101,CHAIRMAN BERNANKE,"Expectations of inflation seem well anchored and, in fact, have been on the low side relative to recent history in recent months."
102,CHAIRMAN BERNANKE,"So for all those reasons, inflation looks to be at or modestly below the 2 percent target going forward."
103,CHAIRMAN BERNANKE,"With respect to the maximum employment measure, we provided a—we have been providing, in fact, for four years, as long as we’ve been providing the economic projections—an estimate of the long-run sustainable rate of unemployment, which is currently—the central tendency is currently 5.2 to 6 percent."
104,CHAIRMAN BERNANKE,"That is higher than it was a couple of years ago, reflecting structural impediments and other changes."
105,CHAIRMAN BERNANKE,"We’re concerned that the large amount of long-term unemployment may be causing some workers to lose skills or lose labor force attachment, which, at least for a while, will also likely increase the so-called natural rate, or sustainable rate, of unemployment."
106,CHAIRMAN BERNANKE,So there are a number of factors working in that direction.
107,CHAIRMAN BERNANKE,"But in any case, while there’s certainly a lot of uncertainty about exactly where the natural rate of unemployment is, clearly, at 8½ percent, I think we’re comfortably above anybody’s estimate, and for that reason, we still consider the labor market to be obviously quite slack."
114,CHAIRMAN BERNANKE,"Well, your first question—our ability to forecast three and four years out is obviously very limited, there’s no question about that."
115,CHAIRMAN BERNANKE,"Nevertheless, we have to make a best guess, a provisional plan, in the same way that a firm making an investment has to make a best guess or provisional plan about where the economy and the industry is going to be over a number of years."
116,CHAIRMAN BERNANKE,"And so it’s certainly possible that we will be either too optimistic or too pessimistic, in which case we’ll have to adjust both our forecasts and our policy expectations."
117,CHAIRMAN BERNANKE,"That being said, you know, currently, the zero lower bound on policy rates—at least according to many estimates—is still binding; that is, even if the economy were a bit stronger, the very low interest rates we currently have would still be valid, still be appropriate."
118,CHAIRMAN BERNANKE,"And so for that reason, unless there’s a substantial strengthening of the economy in the near term, I would think that it’s a pretty good guess that we will be keeping rates low for some time from now."
119,CHAIRMAN BERNANKE,We don’t identify the specific individuals who provide the projections.
120,CHAIRMAN BERNANKE,"Among other reasons, we want to make sure that people come to the meeting willing to talk and not be wedded to a specific position, and that’s why, again, the Committee makes a collective decision after using as input these projections, which are circulated to all the members of the Committee before the meeting so that they can see what their colleagues believe."
121,CHAIRMAN BERNANKE,"As far as what individual members do believe, we certainly have other vehicles for expressing our views."
122,CHAIRMAN BERNANKE,"All of us give speeches, all of us give interviews and are—you know, I give frequent testimony, so there are plenty of opportunities to get a sense of what individual members believe."
123,CHAIRMAN BERNANKE,"But again, we felt that this information, which presents both the diversity of views in the Committee but also shows where the central tendencies lie, would be useful."
124,CHAIRMAN BERNANKE,"And I guess I might add to that, you know, the Chairman’s term is not infinite and at some point there’ll be a new Chairman, but there’s a lot more continuity on the FOMC collectively."
125,CHAIRMAN BERNANKE,The average Bank president is on the FOMC for as much as 10 years and Governors’ terms are 14 years.
126,CHAIRMAN BERNANKE,"So even as the Chairman changes, much of the FOMC remains continuous."
127,CHAIRMAN BERNANKE,"So, as we talk about interest rates in 2014, the fact that there is quite wide-ranging agreement that interest rates will be low for a long time, should give you more confidence that that’s not dependent on a single individual."
132,CHAIRMAN BERNANKE,"Well, the period of time, yes, we treat them symmetrically."
133,CHAIRMAN BERNANKE,"We cannot control, of course, where inflation and unemployment are at each moment in time, and so there will be periods when, for reasons outside of our control, inflation and unemployment will move away from their desired levels."
134,CHAIRMAN BERNANKE,"If—In those situations, the speed at which—I think “tolerate” might be too strong of a word, because we always want to get everything, both sides of the mandate, back to their desired levels—but the speed at which we would enforce that return would depend on what’s happening with the other variable."
135,CHAIRMAN BERNANKE,"So, for example, if inflation did go above target by a modest amount, we would certainly try to get it back down to target, but if unemployment were very high, that would lead us to be more cautious and slower in returning to target."
136,CHAIRMAN BERNANKE,"So that’s why “medium term”—which is, these targets are all medium term—is a flexible concept, and it depends on the initial conditions, how far away the two key variables are from their objectives at the beginning of the process."
143,CHAIRMAN BERNANKE,So I’m not going to get involved in political rhetoric.
144,CHAIRMAN BERNANKE,I’m just going to stay completely away from that.
145,CHAIRMAN BERNANKE,"I have a job to do, and as long as I’m here, I will do everything I can to help the Federal Reserve achieve its dual mandate of price stability and maximum employment."
146,CHAIRMAN BERNANKE,That’s my answer to the last part as well.
147,CHAIRMAN BERNANKE,I’m not going to be thinking about hypothetical situations in the future.
148,CHAIRMAN BERNANKE,"In the case of savers, you know, we think about all these issues, and we certainly recognize that the low interest rates that we’re using to try to stimulate investment and expansion of the economy also impose a cost on savers who have a lower return."
149,CHAIRMAN BERNANKE,"And we do hear about that, obviously, and we do think about that."
150,CHAIRMAN BERNANKE,I guess the response I would make is that the savers in our economy are dependent on a healthy economy in order to get adequate returns.
151,CHAIRMAN BERNANKE,"In particular, people own stocks and corporate bonds and other securities as well as, say, Treasury securities, and if our economy is in really bad shape, then they are not going to get good returns on those investments."
152,CHAIRMAN BERNANKE,"So I think what we need to do, as is often the case when the economy goes into a very weak situation, then low interest rates are needed to help restore the economy to something closer to full employment and to increase growth and that, in turn, will lead ultimately to higher returns across all assets for savers and investors."
153,CHAIRMAN BERNANKE,So that’s—I think that’s how we would explain it.
154,CHAIRMAN BERNANKE,"But again, you know, we recognize that during periods like this, savers are getting a lower return."
155,CHAIRMAN BERNANKE,"One reason why it’s extremely important for us to maintain price stability, of course, is that at least that minimizes any losses due to inflation that savers might suffer."
162,CHAIRMAN BERNANKE,"Well, you’re referring, I think, to the 165–166 rules, which will focus on the supervisory oversight of the largest banks."
163,CHAIRMAN BERNANKE,"It’s a very big and complicated rule, as everyone knows, and so our position at this time is that we would still like to get feedback from the industry and from the public about what the best approach is."
164,CHAIRMAN BERNANKE,"So we put out a lot of questions, and we’ll be considering those during the comment period and after, as we put together a rule."
165,CHAIRMAN BERNANKE,"The notion of the surcharges is that banks which do not pose significant threats to the systemic stability of Unites States, you know, should not have a significant surcharge."
166,CHAIRMAN BERNANKE,"We’re required to consider these issues by Dodd–Frank, but our view is that it’s the largest banks, the ones whose failure would endanger our financial system, that should be subject to these surcharges because, first—because we need to have them be safer than smaller banks, and secondly, because we want to try to equalize the cost of credit that they face."
167,CHAIRMAN BERNANKE,"In other words, a bank which is thought to be too big to fail gets an artificial subsidy in the interest rate that it can borrow at, and by having additional capital requirements, that tends to equalize the cost of funding to different banks and reduces the incentive of banks to get large just to create the impression of being too big to fail."
168,CHAIRMAN BERNANKE,So we think those are important and we will continue to work with them.
169,CHAIRMAN BERNANKE,"The Basel Committee has provided some sense of the range of what those surcharges will fall into, and so we’re still working on defining exactly the criteria, but you can assume that it will be a fairly continuous range between the $50 billion banks and the very largest banks in our economy."
170,CHAIRMAN BERNANKE,"As I said, we’re getting reactions and comments."
171,CHAIRMAN BERNANKE,"We hope to get—you know, early this year—we hope to come back with a clarification on the rule, and of course, we’re also working hard on implementing Basel III itself, which we want to do during 2012—we want to put out the rule during 2012."
175,CHAIRMAN BERNANKE,"So we will be providing, in our minutes and in our Survey of Economic Projections, which will be released in three weeks—we’ll be providing some additional qualitative information about peoples’—participants’ views of the balance sheet going forward."
176,CHAIRMAN BERNANKE,"The reason that I can’t provide all that information now is basically that we received, you know, a whole range of qualitative comments, and we had further discussion during the meeting yesterday and today, and so, you know, we’re going to need a little time to summarize that and to have it approved by, you know—the minutes, of course, and the SEP are approved by the entire Committee—and so, in that respect, it will be a definitive statement about what we currently know about the balance sheet."
177,CHAIRMAN BERNANKE,I can say a few things.
178,CHAIRMAN BERNANKE,"You know, one is that it certainly remains—expanding the balance sheet certainly remains an option, one that we would consider very seriously if—in particular, if progress toward full employment was continued, or it became more, inadequate, or if inflation remained exceptionally low."
179,CHAIRMAN BERNANKE,So we’ll continue to look at that.
180,CHAIRMAN BERNANKE,"As we say in our statement, we’re prepared to take additional measures in general, and that would be certainly one class of measures we would want to consider."
181,CHAIRMAN BERNANKE,"I can make one additional point, which maybe wasn’t obvious, which is that, in June, we provided some principles relating the sales of assets—ultimate sales of assets—to the path of interest rates, and those remain—those principles remain in force."
182,CHAIRMAN BERNANKE,"And so one implication of our extension of our expected point of takeoff to late 2014 is to imply that the initial sales from our balance sheet, which again are far down the road but—that begins—that will be later than previously thought."
183,CHAIRMAN BERNANKE,That will be presumably in 2015.
184,CHAIRMAN BERNANKE,So we do expect to hold our balance sheet at a high level for a longer period.
185,CHAIRMAN BERNANKE,"Additional sales again—I’m sorry—Additional purchases remains a topic that we are still debating, and it will depend both on our assessment of the efficacy and the risks of that particular tool, but also of how the economy is evolving."
192,CHAIRMAN BERNANKE,"Well, again, first I want to emphasize that there is no mechanical relationship between these projections and the outcomes of the FOMC decisions."
193,CHAIRMAN BERNANKE,"Of course, they’re a big input into those decisions, but it’s a collective decision."
194,CHAIRMAN BERNANKE,"If you want to draw lines, I guess I would—I guess my suggestion would be to look at the median, the middle of the distribution, because we do have a democratic process in the Committee, and so the median would give you some sense of where the weight balances against higher—in favor of higher or lower rates."
195,CHAIRMAN BERNANKE,"Again, we did note that in support of our assessment of late 2014, which is a Committee decision, and of course there was a 9-to-1 vote in favor of that, but that is supported by the observation that 11 of the 17 participants expect the funds rate at the end of 2014 to be 1 percent or less, and so presumably the takeoff would not be much earlier than that."
196,CHAIRMAN BERNANKE,"In terms of future additions, there are a lot of ways we could go."
197,CHAIRMAN BERNANKE,"We could provide, for example, more relationships between—more information about the relationship between individuals’ policy preferences and their forecasts, and so on."
198,CHAIRMAN BERNANKE,But there’s nothing specific now that has been decided.
199,CHAIRMAN BERNANKE,"We have a very capable subcommittee, which is charged with continual assessment and analysis of possible ways of improving our transparency."
200,CHAIRMAN BERNANKE,"So we will be looking at additional possibilities, and we would welcome feedback for that matter."
201,CHAIRMAN BERNANKE,But there’s nothing specific planned at this point.
210,CHAIRMAN BERNANKE,"Well, the Federal Reserve obviously has a very strong interest in the housing sector."
211,CHAIRMAN BERNANKE,"The weakness of the housing sector is an important reason why the economy is not recovering more robustly, and the problems in housing finance are part of the reason why monetary policy has not been more powerful—because part of our transmission mechanism is through lower interest rates, which affects refinancing; it affects sales and purchases as well."
212,CHAIRMAN BERNANKE,"So, in addition to that, as bank supervisors, we have considerable interest in servicing, in loan modifications, in delinquencies, and all the aspects of mortgage lending."
213,CHAIRMAN BERNANKE,"So we have a considerable interest in this area, and as you say, we did a white paper, which looked at a number of issues, including refinancing and mortgage finance."
214,CHAIRMAN BERNANKE,I think it’s important to say that our intent in that white paper was to provide the benefit of our analysis to the public and to those who will be making policy.
215,CHAIRMAN BERNANKE,We did not take specific stands on individual issues.
216,CHAIRMAN BERNANKE,What we tried to do was provide the pros and the cons and provide some context for these debates.
217,CHAIRMAN BERNANKE,"So we did discuss refinancing, we did discuss principal forgiveness."
218,CHAIRMAN BERNANKE,"I would say that there’s a variety of views about principal forgiveness within the Federal Reserve System, and there is no official position."
219,CHAIRMAN BERNANKE,"There—It seems very likely that principal forgiveness could be helpful, depending on how it’s structured, in reducing delinquencies."
220,CHAIRMAN BERNANKE,"There are also some potential drawbacks; one of them is the fact that the amount of negative equity in the United States is about $700 billion, which is enormous, and so there is no conceivable program that is going to put everybody in the country above water."
222,CHAIRMAN BERNANKE,And I think that’s an ongoing debate.
223,CHAIRMAN BERNANKE,"But with respect to principal reduction, you know, I’ve spoken about this in the past, and it certainly has some advantages; a lot depends on how it’s structured, and a lot depends on what the alternatives are that you’re considering."
230,CHAIRMAN BERNANKE,"Well, whenever the Fed takes a policy action, there’s always some potential for a signal."
231,CHAIRMAN BERNANKE,"I mean, that’s true not just in these current times, but anytime the Fed lowers or increases interest rates, and that’s something we have to think about."
232,CHAIRMAN BERNANKE,"But I think, generally speaking, that those considerations are outweighed by the need to maintain accommodative financial conditions so that it’s attractive to firms to invest and hire, attractive for those who are eligible to buy homes, and so on, and I think that that ultimately is more powerful than the signal from the change in policy."
233,CHAIRMAN BERNANKE,"In particular, the markets and the news media are very good at picking up the underlying economic data and making assessments of the state of the economy and reporting what different people think about the economy, so I wouldn’t overstate the Fed’s ability to massively change expectations through its statements, for example."
234,CHAIRMAN BERNANKE,"So, again, I think that while we certainly take that into account, we think it’s important for us to say what we think, and we think it’s important for us to provide the right amount of stimulus to try to help our economy recover from its currently underutilized condition."
253,CHAIRMAN BERNANKE,Excellent questions.
254,CHAIRMAN BERNANKE,"So, a literal reading of price stability would say inflation should be at zero."
255,CHAIRMAN BERNANKE,"Now, there are some technical reasons why that may not be true."
256,CHAIRMAN BERNANKE,There are probably some measurement biases and other issues that mean that a measured value of inflation above zero is probably consistent with stable prices.
257,CHAIRMAN BERNANKE,"But as we’ve talked about frequently, we set inflation—our inflation objective in a way that was consistent with both sides of the mandate: price stability—and 2 percent is low enough that we believe that it’s not going to extensively interfere with financial planning and economic planning on the part of households and businesses—but also in the interest of employment."
258,CHAIRMAN BERNANKE,A target for inflation that was zero would have several consequences.
259,CHAIRMAN BERNANKE,"First, we would be spending maybe half of our time, or at least a significant amount of our time, in a deflationary zone."
260,CHAIRMAN BERNANKE,"And we’ve seen in many instances that deflation can be bad for economic performance and bad for employment, and, therefore, setting an inflation target at zero would be not consistent with the other part of our mandate."
261,CHAIRMAN BERNANKE,"Incidentally, related to that, a zero inflation rate would mean that nominal interest rates would be at very low levels, typically 2 to 3 percent or whatever they might be, and that would increase the risk and probability that we would be in a situation like today where we really can’t cut the short-term interest rate any further."
262,CHAIRMAN BERNANKE,So I think there are good reasons from a dual-mandate perspective to have inflation greater than 2 percent.
263,CHAIRMAN BERNANKE,"And I would add that, you know, if you look at central banks around the world, whether they are nominal inflation targeters or not, that use; the ECB, many other central banks either use 2 percent or a range around 2 percent."
264,CHAIRMAN BERNANKE,So this is not at all different from what many other central banks do.
266,CHAIRMAN BERNANKE,"If by “inflation targeter” you mean a central bank that puts top priority on inflation and other goals, like employment, as subsidiary goals, then the answer is no."
267,CHAIRMAN BERNANKE,We are a dual-mandate central bank: We put equal weight on price stability and maximum employment; those are the goals given to us by the Congress.
268,CHAIRMAN BERNANKE,"And so, in that respect, as I mentioned earlier, I think, to Greg, we’re not absolutists: If there’s a need to let inflation return a little bit more slowly to target in order to get a better result in employment, then that’s something that we would be willing to do."
269,CHAIRMAN BERNANKE,"Having said all that, I think it’s worth noting that even banks that—central banks that call themselves inflation targeters typically pay at least some attention to other parts of the economy: employment, growth, financial stability, and the like."
270,CHAIRMAN BERNANKE,"So I don’t think there’s really any central bank, or very few, at least, that focus only on inflation."
271,CHAIRMAN BERNANKE,"But again, in terms of terminology, I guess I would reject that term for the Federal Reserve because we are going to be evenhanded in treating the price stability and maximum employment parts of our mandate on a level footing."
294,CHAIRMAN BERNANKE,"No, that’s a very good question."
295,CHAIRMAN BERNANKE,"I might have commented on Zach’s question that our two main tools at this point—given that short-term interest rates are close to zero—are asset purchases, but the other is communications."
296,CHAIRMAN BERNANKE,"And to the extent that we can communicate that rates will be lower for longer, that will ease financial conditions and be a way that we can affect the state of the economy."
297,CHAIRMAN BERNANKE,And that’s part of the reason—other than just a general desire for transparency—that we brought out some of these ideas at this point.
