,speaker,sentence
66,JEANNA SMIALEK,"Of course, the objective is to achieve price stability while also sustaining a strong labor market."
67,JEANNA SMIALEK,And that is our overall objective.
68,JEANNA SMIALEK,But we do feel the economy is very strong and well positioned to withstand tighter monetary policy.
69,MICHELLE SMITH,Thank you.
70,MICHELLE SMITH,Let’s go to Howard at Reuters.
71,HOWARD SCHNEIDER,"Hi, Chair Powell."
72,HOWARD SCHNEIDER,"I was wondering, in the SEPs, you have quite a markdown to GDP from 4 to 2.8 percent."
73,HOWARD SCHNEIDER,"I’m wondering, how much of that do you feel is the result of the Fed’s stiffer-than-expected action here?"
74,HOWARD SCHNEIDER,"You talk about monetary policy operating with a lag, but is this going to bite quicker than expected?"
75,CHAIR POWELL,"I don’t think that’s a big piece of it, actually."
76,CHAIR POWELL,"I think some of that is just an early assessment of the effects of spillovers from the war in Eastern Europe, which will hit our economy through a number of channels."
77,CHAIR POWELL,"Highly uncertain, but, you know, you’re looking at higher oil prices, higher commodity prices."
78,CHAIR POWELL,It’ll be—we think that will weigh on GDP to some extent.
79,CHAIR POWELL,So that’s part of what moved those assessments down.
80,CHAIR POWELL,"I don’t think—I mean, I think, generally, monetary policy works with a lag, so some of that would also be in there."
81,CHAIR POWELL,"But remember, as well, that 2.8 percent is still very strong growth."
82,CHAIR POWELL,"If we think that the potential growth rate of the economy is somewhere between, somewhere around 1.75 percent, 2.8 percent is strong economic growth."
83,CHAIR POWELL,"It would have been one of the strongest years, in fact, of the last expansion."
84,CHAIR POWELL,"So, while it’s lower than last year’s 5.8 percent, it’s still quite strong growth."
85,CHAIR POWELL,So I would say it’s quite a strong forecast.
86,HOWARD SCHNEIDER,"So, in that context, what would trigger you to go faster or slower on the rate hikes?"
87,HOWARD SCHNEIDER,“Ongoing increases” doesn’t really tell us whether this is going to come in bigger chunks or evenly paced through the year.
88,CHAIR POWELL,"So, you know, the way we’re thinking about this is that every meeting is a live meeting."
89,CHAIR POWELL,And we’re going to be looking at evolving conditions.
90,CHAIR POWELL,"And if we do conclude that it would be appropriate to move more quickly to remove accommodation, then we’ll do so."
91,CHAIR POWELL,"I can’t be perfectly specific about it, but that’s certainly a possibility as we go through the year."
92,HOWARD SCHNEIDER,Thank you.
93,MICHELLE SMITH,Thank you.
94,MICHELLE SMITH,Let’s go to Rachel at the Washington Post.
95,RACHEL SIEGEL,"Thank you, Michelle."
96,RACHEL SIEGEL,"And thank you, Chair Powell, for taking our questions."
97,RACHEL SIEGEL,"I’m curious if you can be specific on when you expect to see inflation will start to come down, especially with the combination of rates going up, fiscal aid dissipating from the economy, and supply chains getting better?"
98,RACHEL SIEGEL,"And if you don’t start to see that, how will you signal it?"
99,RACHEL SIEGEL,What will you be looking for?
100,RACHEL SIEGEL,And what will you be looking for over the course of the year?
101,RACHEL SIEGEL,Thank you.
102,CHAIR POWELL,So I guess I would say that at the—before the invasion of Ukraine by Russia—so let’s go back to that.
103,CHAIR POWELL,"I would have said that the expectation was that inflation would peak sometime in the first quarter, maybe the end of the first quarter of this year, and then maybe stay at that level or a little bit lower and then start to come down in the back half of the year."
104,CHAIR POWELL,"So now we’re, you know, we’re getting—we’re going—we’re already seeing a little bit of short-term upward pressure in inflation due to higher oil prices, natural gas [prices] a little bit but not so much for us since we have our own natural gas supply, other commodities prices."
105,CHAIR POWELL,"The other thing is that you’re seeing supply chain issues around shipping and around, you know, lots of countries and companies and people not wanting to touch Russian goods."
106,CHAIR POWELL,So that’s going to mean more tangled supply chains.
107,CHAIR POWELL,So that could actually push out [in time] the relief we were expecting on supply chains generally.
108,CHAIR POWELL,So I guess I would say that the expectation is still that inflation will begin to come down in the second half of the year.
109,CHAIR POWELL,"But if you look at where I read the SEP headline median, we still expect inflation to be high this year, lower than last year, and then we expect—though, particularly with the effects of the war, but also the data we’ve seen so far this year—we expect inflation to remain high through the middle of the year, begin to come down, and then come down more sharply next year."
110,MICHELLE SMITH,Let’s go to Nick at the Wall Street Journal.
111,NICK TIMIRAOS,Nick Timiraos of the Wall Street Journal.
112,NICK TIMIRAOS,"Chair Powell, over the last six months, the Fed has shifted its policy stance quite a bit."
113,NICK TIMIRAOS,"Six months ago, you were still buying assets."
114,NICK TIMIRAOS,Most officials weren’t projecting any interest rate increases this year.
115,NICK TIMIRAOS,"And yet, despite the shift over the last six months, real rates are as negative today as they were then."
116,NICK TIMIRAOS,So how concerned are you that further inflation surprises will offset the effects of recent policy firming by leading real rates to stay at levels that do not actually provide much restraint to the economy?
117,NICK TIMIRAOS,Thanks.
118,CHAIR POWELL,"So that’s one of many ways of capturing the situation, which is that we—the Committee really does understand that the time for rate increases and for shrinking the balance sheet has come."
119,CHAIR POWELL,"And I would just say, I would go back to “the economy is very strong,” as I mentioned."
120,CHAIR POWELL,Tremendous momentum in the labor market.
121,CHAIR POWELL,We expect growth to continue.
122,CHAIR POWELL,As I—it’s clearly time to raise interest rates and begin the balance sheet shrinkage.
123,CHAIR POWELL,"And I just wanted to say that as I looked around the table at today’s meeting, I saw a Committee that’s acutely aware of the need to return the economy to price stability and [is] determined to use our tools to do exactly that."
124,CHAIR POWELL,You couched it in terms of real rates.
125,CHAIR POWELL,"I would say, if you look at the SEP, you’ve got people getting close to or even above, in many cases, their estimate of the longer-run neutral rate."
126,CHAIR POWELL,So I understand that doesn’t do it for real rates.
127,CHAIR POWELL,"But if you go out a year or two, many people are, in their forecasts, are having tight policy from a real interest rate standpoint."
128,CHAIR POWELL,So that’s something that we’re focused on.
129,CHAIR POWELL,"Of course, it’s a highly uncertain environment."
130,CHAIR POWELL,"And, you know, we don’t know what’s going to happen."
131,CHAIR POWELL,But we do know that we’re going to deploy our tools to achieve our goals—and that includes the price-stability goal.
132,MICHELLE SMITH,Let’s go to Victoria at Politico.
133,VICTORIA GUIDA,"Hi, Chair Powell."
134,VICTORIA GUIDA,"So, looking at the Summary of Economic Projections, you all have inflation coming down over the course of the year to 4.3 percent."
135,VICTORIA GUIDA,"And then you also have rates going up to what appears to still be below roughly what would be estimated to be the neutral rate, although I know that’s a little bit uncertain."
136,VICTORIA GUIDA,"So I was just wondering, how much of inflation coming down do you see as actually being as a result of the Fed itself raising rates?"
137,VICTORIA GUIDA,"And then also, if I could just ask, given that Sarah Bloom Raskin withdrew her nomination, what do you expect to do with the regulatory portfolio?"
138,VICTORIA GUIDA,Do you expect to assign a Governor in charge of that?
139,CHAIR POWELL,"Okay, sorry."
140,CHAIR POWELL,Tell me again your first question.
141,VICTORIA GUIDA,"My first question is, how much do you expect inflation to come down as a direct result of the Fed’s actions?"
142,CHAIR POWELL,Okay.
143,CHAIR POWELL,"So part of inflation coming down at the very beginning is clearly to do with factors other than our policy, and those would include, potentially, the supply chain is getting a little bit better, certainly base effects."
144,CHAIR POWELL,"You’re lapping—as you know, when you look at a 12-month trailing window, you’re lapping very high inflation in March, April, May, June of last year."
145,CHAIR POWELL,So there should be some effects from that in the 12-month picture.
146,CHAIR POWELL,"Really what we’re looking for, though, is month-by-month inflation coming down."
147,CHAIR POWELL,"And so it’s really, it’s all the things we’ve been talking about, you know, that really haven’t helped much, including the shift away from goods and back to services, including supply chains getting better, including labor force participation—all those things that have been sticky and not happening."
148,CHAIR POWELL,"But a big part of it is, though, is the base effects I mentioned as well."
149,CHAIR POWELL,"You know, I think monetary policy starts to bite on inflation, and on growth, with a lag, of course."
150,CHAIR POWELL,And so you would see that more in ’23 and ’24.
151,CHAIR POWELL,"But also, remember we started talking about rate increases last year."
152,CHAIR POWELL,"For some months now, financial conditions have already incorporated a significant number of rate increases."
153,CHAIR POWELL,So it doesn’t start today.
154,CHAIR POWELL,"The effect, the moves are already priced into the market for a few months now."
155,CHAIR POWELL,"So the clock is running on that, and I think some of that will be seen in the second half of the year as well."
156,CHAIR POWELL,"So on the regulatory portfolio, I would just say this."
157,CHAIR POWELL,"You know, we have an obligation to carry out under the law in supervision and regulation, and we’re doing that."
158,CHAIR POWELL,That’s what we’re doing.
159,CHAIR POWELL,The committee is not active.
160,CHAIR POWELL,"So what’s happening is, things are coming to the full Board, and we’re voting on them."
161,CHAIR POWELL,We’re getting our business done.
162,CHAIR POWELL,"You know, we got the stress tests done."
163,CHAIR POWELL,"We’ve looked at, you know, a number of proposals for mergers and things like that."
164,CHAIR POWELL,So we’re working ahead.
165,CHAIR POWELL,"Of course, we don’t have a Vice Chair for Supervision, as you mentioned."
166,CHAIR POWELL,"March 16, 2022 But we’re making do with the situation we have."
167,CHAIR POWELL,And a good number of things have come Chair Powell’s Press Conference FINAL straight to the Board for approval.
168,MICHELLE SMITH,Let’s go to Neil Irwin at Axios.
169,MICHELLE SMITH,[Pause] Let’s go to Neil Irwin.
170,NEIL IRWIN,"Hi, Chair Powell."
171,NEIL IRWIN,It’s Neil Irwin at Axios.
172,NEIL IRWIN,Thanks for taking our questions.
173,NEIL IRWIN,"In the statement of economic projections, we see a forecast of median 1.9 percent fed funds rate at the end of the year, 2.8 end of next year."
174,NEIL IRWIN,"Wondered whether that aligns with your own expectations, in particular on that point of overshooting the long-term neutral rate."
175,NEIL IRWIN,"And, also, if you can tell us anything about how that might be paced: front-loaded, back-loaded."
176,NEIL IRWIN,How high is the bar for doing 50 at one meeting?
177,CHAIR POWELL,"So I don’t—Neil, I’ve never talked about my own SEP projection."
178,CHAIR POWELL,"It’s in there, but I, you know, I think Fed Chairs have generally not done that, because we just haven’t done it."
179,CHAIR POWELL,"It’s because we’re, you know, we have to put together the consensus on the Committee and present that consensus."
180,CHAIR POWELL,So I wouldn’t talk about my individual one.
181,CHAIR POWELL,"And in terms of the pacing of it, I would just point out that that is—there’s seven remaining meetings this year."
182,CHAIR POWELL,This isn’t something we discuss or debate or agree on.
183,CHAIR POWELL,"But there’s seven remaining meetings, and there’s seven rate hikes."
184,CHAIR POWELL,"I would add there’s also the shrinkage of the balance sheet, which, you people do the math different ways, but that might be the equivalent of another rate increase just from the runoff of the balance sheet."
185,CHAIR POWELL,So I don’t—but I don’t know.
186,CHAIR POWELL,We haven’t made any decisions on front-end loading or going steadily through the year.
187,CHAIR POWELL,"And, as I mentioned, you know, if you look at the SEP, a good number of participants do see more than seven or eight increases this year."
188,CHAIR POWELL,"And I can’t give you, I’m not going to try to give you a really specific test for what it would take to do that."
189,CHAIR POWELL,"But I will say this, that we’ll be March 16, 2022 looking at the data as they come in."
190,CHAIR POWELL,We’ll be looking to see whether the data show expected Chair Powell’s Press Conference FINAL improvement on inflation.
191,CHAIR POWELL,We’ll be looking at the inflation outlook and making a judgement.
192,CHAIR POWELL,And we’ll be going—each meeting is a live meeting.
193,CHAIR POWELL,"And if we conclude that it would be appropriate to raise interest rates more quickly, then we’ll do so."
194,MICHELLE SMITH,[Long pause] One second.
195,MICHELLE SMITH,Okay.
196,MICHELLE SMITH,We’re going to try one more time.
197,MICHELLE SMITH,Colby Smith at the FT. [Long pause] Okay.
198,MICHELLE SMITH,We’ll come back to Colby.
199,MICHELLE SMITH,Let’s go to Edward Lawrence.
200,EDWARD LAWRENCE,Yes.
201,EDWARD LAWRENCE,"Thank you, Chair Powell."
202,EDWARD LAWRENCE,"Thank you, Michelle, for the question."
203,EDWARD LAWRENCE,I have a more basic question.
204,EDWARD LAWRENCE,"The last time the CPI inflation—I know you look at PCE, but CPI inflation—was as high as it is was July of 1981, when the effective federal funds rate was 19.2 percent."
205,EDWARD LAWRENCE,"But given the current data, how far behind the curve of inflation do you believe the Federal Reserve is, in your mind?"
206,CHAIR POWELL,So I just would say a couple things.
207,CHAIR POWELL,"We have the tools that we need, and we’re going to use them."
208,CHAIR POWELL,"And, as you can see, we have a plan over the course of this year to raise interest rates steadily and also to run off the balance sheet."
209,CHAIR POWELL,"We will take the necessary steps to ensure that high inflation does not become entrenched, while also supporting a strong labor market."
210,CHAIR POWELL,"And, as I mentioned, if we conclude that it would be appropriate to move more quickly, we’ll do so."
211,CHAIR POWELL,I’ll leave it to others to make the judgment you asked for.
212,EDWARD LAWRENCE,"And then just as a follow on that, I wanted to get you on the record on this."
213,EDWARD LAWRENCE,"What impact has there been on your job, given the fact that [indaudible]— CHAIR POWELL."
214,EDWARD LAWRENCE,We lost you in the middle of the question.
215,MICHELLE SMITH,"Edward, can you repeat that question?"
216,EDWARD LAWRENCE,"—the impact that—given you’re not actually confirmed and Governor Brainard is not actually confirmed, has there been any impact on your job or the Fed’s ability to handle inflation?"
217,CHAIR POWELL,None whatsoever.
218,MICHELLE SMITH,"Okay, let’s go to Colby Smith at the FT. COLBY SMITH."
219,MICHELLE SMITH,"Thank you, Michelle."
220,MICHELLE SMITH,"Chair Powell, how concerned is the Committee about the notable pickup in services inflation, which is perhaps less likely to self-correct?"
221,MICHELLE SMITH,And to what extent does it alter both the Committee’s confidence that long-term inflation expectations will not de-anchor in the coming months as well as the balance of risks that the Fed may need to raise interest rates further above neutral than indicated in the dot plot?
222,MICHELLE SMITH,Thank you.
223,CHAIR POWELL,Thank you.
224,CHAIR POWELL,"So, of course, that’s something we’re watching report by report."
225,CHAIR POWELL,"And we’re certainly, we noticed it in the last meeting."
226,CHAIR POWELL,And it’s part of the overall picture.
227,CHAIR POWELL,"We have expected services inflation to move back up to where it was, and that’s part of what’s happening is, in the case of some services, prices are still getting back up to where they were before the crisis."
228,CHAIR POWELL,"In other cases, it’s pretty clear that inflation has spread more broadly across services."
229,CHAIR POWELL,"And, yes, that is concerning."
230,CHAIR POWELL,"In the meanwhile, we see some progress on the good side."
231,CHAIR POWELL,"But, really, in this latest report, it was confined to vehicles, which is, admittedly, a large category."
232,CHAIR POWELL,"So, you know, as I mentioned, the Committee acutely feels its obligation to move to make sure that we restore price stability and is determined to use its tools to do so."
233,MICHELLE SMITH,Thank you.
234,MICHELLE SMITH,Let’s go to Steve Liesman at CNBC.
235,STEVE LIESMAN,Thank you.
236,STEVE LIESMAN,"Mr. Chairman, I wonder if you can help me understand the kind of logic, if there is one, in the SEP here."
237,STEVE LIESMAN,"As I look at the median forecast, for example, for unemployment, it runs for the three-year window below the long-run rate."
238,STEVE LIESMAN,"I look at inflation March 16, 2022 being above, over the three-year window, the long-run—or call it the neutral—rate, so the Chair Powell’s Press Conference FINAL economy still runs hot."
239,STEVE LIESMAN,And that is all true in a regime when you run at least for two years the funds rate above the long-run rate.
240,STEVE LIESMAN,"I guess my question is this: Are you not create—giving a forecast here that essentially suggests you will be continuing to run further “behind the curve”—and never really get in front of inflation, because the economy will continue to run hot?"
241,STEVE LIESMAN,"And, kind of on a related issue: You said earlier [that] inflation will take longer to return to price stability than we had originally expected."
242,STEVE LIESMAN,Isn’t that a choice you’re making?
243,STEVE LIESMAN,"And, if so, why are you making that choice to let inflation run above price stability longer than you’d like?"
244,CHAIR POWELL,Right.
245,CHAIR POWELL,"So our, if you look, our—first of all, there is no—you’re looking at medians."
246,CHAIR POWELL,"But understand that there’s no, it’s not something we voted on."
247,CHAIR POWELL,It’s not a plan.
248,CHAIR POWELL,"But if you look, people do have their in—by the end of this year, broadly, people are at or close to or, in some cases, above their estimates of longer-run neutral interest rate."
249,CHAIR POWELL,Okay.
250,CHAIR POWELL,"So that should stop pushing—that should, in other words, that should be a removal of accommodation for monetary policy, basically."
251,CHAIR POWELL,"At the same time, we will have done significant balance sheet runoff."
252,CHAIR POWELL,And you can think of that as further.
253,CHAIR POWELL,"In the next year, and just looking at the median, you’re now above the, you know, above the, what people estimate to be the longer-run median."
254,CHAIR POWELL,"And also, in many people’s forecasts, that actually amounts to, you know, tight policy under, in real rates as well."
255,CHAIR POWELL,So why does unemployment remain at 3.5 percent?
256,CHAIR POWELL,"You know, it—I mean, a couple points."
257,CHAIR POWELL,"One is the connection between—in the economy we had before the pandemic, the connection between inflation and the level of the unemployment rate was not very tight."
258,CHAIR POWELL,"But this is—clearly, what this is is an expectation that, really it amounts to that, the idea that wage increases, which are now running above the level that would be consistent over the long run with 2 percent inflation, will move back down to levels which are still very attractive, full-economy kind of—full-employment kind of wages, but not to a point where they’re pushing up inflation anymore."
259,CHAIR POWELL,"And, as I mentioned, there are a lot of factors causing inflation to come down."
260,CHAIR POWELL,"And, you know, the reality is, there are many, many moving pieces, and we don’t know what will actually happen."
261,CHAIR POWELL,"But no matter what happens, this is a Committee that is determined to use its tools to make sure that higher inflation does not become entrenched."
262,CHAIR POWELL,"And so we are determined on that front, and we’ll deal with what comes."
263,CHAIR POWELL,"This is a modal, or most likely, expectation."
264,CHAIR POWELL,"But we’ll deal with what comes, whether it’s better or worse."
265,MICHELLE SMITH,Thank you.
266,MICHELLE SMITH,Let’s go to Chris Rugaber at the AP.
267,CHRISTOPHER RUGABER,Hi.
268,CHRISTOPHER RUGABER,Thank you.
269,CHRISTOPHER RUGABER,"Well, let me follow up a bit on that."
270,CHRISTOPHER RUGABER,"I mean, there are a lot of economists skeptical that you can reduce inflation as much as you’ve penciled in without raising the unemployment rate."
271,CHRISTOPHER RUGABER,"And I’m wondering, just what are the mechanisms you see in reducing demand?"
272,CHRISTOPHER RUGABER,"I mean, outside housing and autos, how do higher fed [funds] rates reduce consumer demand unless it’s through higher unemployment?"
273,CHRISTOPHER RUGABER,Thank you.
274,CHAIR POWELL,"Well, if you take a look at today’s labor market, what you have is 1.7-plus job openings for every unemployed person."
275,CHAIR POWELL,"So that’s a very, very tight labor market—tight to an unhealthy level, I would say."
276,CHAIR POWELL,"So, in principle, if you were—let’s say that our tools work about as you described, and the idea is, we’re trying to better align demand and supply, let’s just say in the labor market."
277,CHAIR POWELL,"So it would actually, if you were just moving down the number of job openings so that they were more like one to one, you would have less upward pressure on March 16, 2022 wages."
278,CHAIR POWELL,"You would have a lot less of a labor shortage, which is going on pretty much across the Chair Powell’s Press Conference FINAL economy."
279,CHAIR POWELL,We’re hearing from companies that they can’t hire enough people.
280,CHAIR POWELL,They’re having a hard time hiring.
281,CHAIR POWELL,"So that’s really the thinking there, is, you know, these are fairly well-understood channels, interest sensitive."
282,CHAIR POWELL,"And, basically, across the economy, we’d like to slow demand so that it’s better aligned with supply; give supply, at the same time, time to recover; and get into a better, you know, a better alignment of supply and demand."
283,CHAIR POWELL,"And that, over time, should bring inflation down."
284,CHAIR POWELL,"And I’ll say again, though, you know, we don’t have a perfect crystal ball about the future, and we’re prepared to use our tools as needed to restore price stability."
285,CHAIR POWELL,"You know, as I mentioned in my opening remarks, without price stability, there—you really can’t have a sustained period of maximum employment."
286,CHAIR POWELL,"It’s our—one of our most fundamental obligations is to maintain and restore, in this case, price stability."
287,CHAIR POWELL,So we’re very committed to that.
288,CHAIR POWELL,"Of course, the plan is to restore price stability while also sustaining a strong labor market."
289,CHAIR POWELL,"That is our intention, and we believe we can do that."
290,CHAIR POWELL,But we have to restore price stability.
291,MICHELLE SMITH,Okay.
292,MICHELLE SMITH,Let’s go to Scott Horsley at NPR.
293,SCOTT HORSLEY,Thanks.
294,SCOTT HORSLEY,"And I apologize if this covers some of the same ground you just talked about, Mr."
295,SCOTT HORSLEY,Chair.
296,SCOTT HORSLEY,I think I missed some of your answer there.
297,SCOTT HORSLEY,But I have a follow-up question on the labor force.
298,SCOTT HORSLEY,We have seen some gains in the prime-age workforce in the last few months.
299,SCOTT HORSLEY,I wonder what you anticipate when it comes to some of the older workers as the health outlook has changed.
300,SCOTT HORSLEY,Are we going to see more recent retirees following Tom Brady back into the workforce?
301,SCOTT HORSLEY,And what would that mean for wages and inflation?
302,CHAIR POWELL,It’s hard to say.
303,CHAIR POWELL,"You know, what we saw in the last cycle was that, over the course of a long, steady expansion, labor force participation outperformed expectations."
304,CHAIR POWELL,"And that was just a, you know, it was a tight labor market, but it wasn’t—it was nowhere near as tight as this labor market."
305,CHAIR POWELL,"But it was a tight labor market, and so people stayed in the labor force longer."
306,CHAIR POWELL,It wasn’t so much people coming back in the labor force after retirement.
307,CHAIR POWELL,"That’s not something that happens, in the aggregate, very much."
308,CHAIR POWELL,"But, so that’s what was happening."
309,CHAIR POWELL,"And, you know, more labor force participation is tremendously welcome."
310,CHAIR POWELL,"And, of course, our policy does not in any way preclude that."
311,CHAIR POWELL,This is a situation where wages have moved up at the highest rate in a very long time.
312,CHAIR POWELL,And people are able to quit their jobs and move to better-paying jobs in the same industry or different industries.
313,CHAIR POWELL,So it’s a really attractive labor market for people.
314,CHAIR POWELL,"And once, you know, as we get past COVID well and truly, it becomes an even more attractive one."
315,CHAIR POWELL,So we hope that that will lead to more labor supply.
316,CHAIR POWELL,That’s a good thing for the country.
317,CHAIR POWELL,It’s a good thing for people.
318,CHAIR POWELL,"And it also will, we think, help relieve some of the wage pressures that do put inflation more at risk."
319,CHAIR POWELL,"That last part is, we’ll have to see whether, empirically, it winds up, works out that way."
320,CHAIR POWELL,"But, in principle, it ought to help with inflation as well."
321,CHAIR POWELL,"It’s not the only thing we’re looking for, though, from inflation."
322,CHAIR POWELL,"We’re looking for help from a number of different places and, most importantly, from our own policy."
323,MICHELLE SMITH,Okay.
