,speaker,sentence
52,CHAIR YELLEN,"To be clear, our decision will not hinge on any particular data release or on day-to-day movements in financial markets."
53,CHAIR YELLEN,"Instead, the decision will depend on a wide range of economic and financial indicators and our assessment of their cumulative implications for actual and expected progress toward our objectives."
54,CHAIR YELLEN,Let me again emphasize that the specific timing of the initial increase in the target range for the federal funds rate is far less important for the economy than the entire expected path of interest rates.
55,CHAIR YELLEN,"And once we begin to remove policy accommodation, we continue to expect that economic conditions will evolve in a manner that will warrant only gradual increases in the target federal funds rate."
56,CHAIR YELLEN,"Compared with the projections made in June, many FOMC participants lowered somewhat their paths for the federal funds rate, including estimates of the longer-run normal level."
57,CHAIR YELLEN,"Most participants continue to expect that economic conditions will make it appropriate to raise the target range for the federal funds rate later this year, although four participants now expect that such conditions will not be seen until next year or later."
58,CHAIR YELLEN,"The median projection for the federal funds rate rises to about 1½ percent in late 2016, 2½ percent in late 2017, and 3½ percent in 2018."
59,CHAIR YELLEN,"In 2016 and 2017, the medians are about ¼ percentage point below those projected in June."
60,CHAIR YELLEN,The median projected rate in 2017 remains below the rate that most participants expect to prevail in the longer run despite the fact that the median projection has the unemployment rate slightly below its longer-run normal level and inflation close to our 2 percent objective.
61,CHAIR YELLEN,Participants provided a number of explanations for their low federal funds rate projections.
62,CHAIR YELLEN,"These included, in particular, the residual effects of the financial crisis, which are likely to continue to constrain spending for some time, as well as headwinds from abroad."
63,CHAIR YELLEN,"But the restraining influence of these factors on real activity—as the restraining influence of these factors on real activity dissipates further, most participants expect the federal funds rate to move to its longer-run normal level by the end of 2018."
64,CHAIR YELLEN,"I’d like to underscore that the forecasts of the appropriate path of the federal funds rate, as usual, are conditional on participants’ individual projections of the most likely outcomes for economic growth, employment, inflation, and other factors."
65,CHAIR YELLEN,"But our actual policy actions over time will depend on how economic conditions evolve, which is quite uncertain."
66,CHAIR YELLEN,"If the expansion proves to be more vigorous than currently anticipated and inflation moves higher than expected, then the appropriate path would likely follow a steeper and higher trajectory."
67,CHAIR YELLEN,"Conversely, if conditions were to prove weaker, then the appropriate trajectory would be lower and less steep."
68,CHAIR YELLEN,"Finally, the Committee will continue its policy of reinvesting proceeds from maturing Treasury securities and principal payments from agency debt and mortgage-backed securities."
69,CHAIR YELLEN,The Committee’s sizable holdings of longer-term securities should help maintain accommodative financial conditions and promote further progress toward our objectives.
70,CHAIR YELLEN,Thank you.
71,CHAIR YELLEN,Let me stop there.
72,CHAIR YELLEN,I’ll be happy to take your questions.
73,STEVE LIESMAN,"Steve Liesman, CNBC."
74,STEVE LIESMAN,"Madam Chair, this notion of uncertainty in economic and global developments—is it fair to say that it could be many months before those global developments work their way through the U.S. economic data, and that you would not have the certainty that you’re looking for to raise interest rates for many months and perhaps well into next year?"
75,CHAIR YELLEN,"Well, Steve, I think you can see from the SEP projections that most participants continued to think that economic conditions will call for or make appropriate an increase in the federal funds rate by the end of this year."
76,CHAIR YELLEN,"Four participants moved their projections into 2016 or later, but the great majority of participants continued to hold that view."
77,CHAIR YELLEN,"And, of course, there will always be uncertainty."
78,CHAIR YELLEN,We can’t expect that uncertainty to be fully resolved.
79,CHAIR YELLEN,"But, in light of the developments that we have seen and the impacts on financial markets, we want to take a little bit more time to evaluate the likely impacts on the United States."
80,CHAIR YELLEN,"And, as I mentioned, the inflation outlook has softened slightly."
81,CHAIR YELLEN,"We’ve had some further developments—namely, lower oil prices and a further appreciation of the dollar—that have put some downward pressure in the near term on inflation."
82,CHAIR YELLEN,"Now, we fully expect those further effects, like the earlier moves in the dollar and in oil prices, to be transitory."
83,CHAIR YELLEN,"But there is a little bit of downward pressure on inflation, and we would like to see some further developments."
84,CHAIR YELLEN,"And this, importantly, could include—is likely to include—further improvements in the labor market that would bolster our confidence that inflation will move back to 2 percent over the medium term."
85,SAM FLEMING,Sam Fleming from the Financial Times.
86,SAM FLEMING,"Could I ask about the next meeting, which is in October?"
87,SAM FLEMING,Do you view that as a live meeting even though there isn’t going to be a scheduled press conference at that time?
88,SAM FLEMING,And what kind of developments would you need to see to be confident in moving in the near term?
89,SAM FLEMING,"Is it more important, the developments in the financial markets, or is it more to do with the upcoming data?"
90,SAM FLEMING,Thanks very much.
91,CHAIR YELLEN,"So, as I’ve said before, every meeting is a live meeting where the Committee can make a decision to move to change our target for the federal funds rate."
92,CHAIR YELLEN,That certainly includes October.
93,CHAIR YELLEN,"As you know, and I’ve stressed previously, were we to decide to do that, we would call a press briefing, and you’ve participated in an exercise to make sure that you would know how to participate in that press briefing should it happen."
94,CHAIR YELLEN,"So, yes, October remains a possibility."
95,CHAIR YELLEN,"And we will be looking at incoming developments, both financial and economic, to try to make sure we feel, really, that the U.S. economy is doing well."
96,CHAIR YELLEN,"You know, I want to emphasize, domestic developments have been strong."
97,CHAIR YELLEN,"We see domestic demand growing at a solid pace, the labor market continuing to improve."
98,CHAIR YELLEN,"Of course, we will watch incoming data to confirm our expectation that that will continue."
99,CHAIR YELLEN,"And we, of course, will watch global financial and economic developments."
100,CHAIR YELLEN,"I can’t give you a recipe for exactly what we’re looking to see, but, as we say, we want to see continued improvement in the labor market, and we would like to bolster our confidence that inflation will move back to 2 percent."
101,CHAIR YELLEN,"And, of course, a further improvement in the labor market does serve that purpose."
102,CHAIR YELLEN,"There could be other things we would see that could bolster that confidence, but further improvement in the labor market will serve to do that."
103,JIM PUZZANGHERA,Hi.
104,JIM PUZZANGHERA,Jim Puzzanghera from the L.A. Times.
105,JIM PUZZANGHERA,There were a group of protesters out here before your meeting.
106,JIM PUZZANGHERA,There was a similar group at Jackson Hole.
107,JIM PUZZANGHERA,"They and others have warned the Fed not to raise the rate because—out of concern that the labor market is not fully healed, wages haven’t risen fast enough."
108,JIM PUZZANGHERA,"What impact, if any, has that had on you and your colleagues in your decision today?"
109,CHAIR YELLEN,"So, we have been receiving advice from a large number of economists and interested groups, and that’s of course appropriate, and we value hearing the opinions of many—you know, many different groups and individuals with different perspectives."
110,CHAIR YELLEN,"But, look, at the end of the day, it’s the Committee’s job to come together to analyze the data that we have on the economy, to decide how it affects the outlook, and to try to deliberate and arrive at a Committee judgment about the appropriate path of policy, and that’s what we did today."
111,CHAIR YELLEN,"As I said, although we are close to many participant’s [estimates] and the median estimate of the longer-run normal rate of unemployment, at least my own judgment—and this has been true for a long time—is that there are additional margins of slack, particularly relating to very high levels of part-time involuntary employment and labor force participation, that suggest that, at least to some extent, the standard unemployment rate understates the degree of slack in the labor market."
112,CHAIR YELLEN,But we are getting closer.
113,CHAIR YELLEN,The labor market has improved.
114,CHAIR YELLEN,"And, as I’ve said in the past, we don’t want to wait until we’ve fully met both of our objectives to begin the process of tightening policy given the lags in the operation of monetary policy."
115,KATE DAVIDSON,Thank you.
116,KATE DAVIDSON,Kate Davidson from the Wall Street Journal.
117,KATE DAVIDSON,"Madam Chair, do you think, over the past two months since your last meeting, that you’ve gotten closer to or further away from the Fed’s inflation goals?"
118,KATE DAVIDSON,"And then, separately, you’ve received a congressional subpoena relating to the disclosure of information from the Fed’s September 2012 policy meeting."
119,KATE DAVIDSON,Are you any closer to complying with that?
120,KATE DAVIDSON,Have you turned over any new information to Congress?
121,CHAIR YELLEN,"So, your first question was, have we come closer or moved further away from our inflation goal."
122,CHAIR YELLEN,"So we’ve used the same language, which is that we expect to achieve our 2 present goal over the medium term, and I would say, although we—as we say in our statement, recent developments seem likely to put some downward pressure."
123,CHAIR YELLEN,"We’re, after all, way below our inflation target."
124,CHAIR YELLEN,But an important reason for that is that declines in import prices reflecting the appreciation of the dollar and declines in energy prices are holding down inflation well below our target and well below core inflation.
125,CHAIR YELLEN,"We expect those effects to be transitory, and with well-anchored inflation expectations, we expect inflation to move back to 2 percent."
126,CHAIR YELLEN,"Now, in the intermeeting period, we have seen some further appreciation of the dollar and some further downward pressure on energy prices, and that creates a bit of further drag on inflation that I would view as transitory—is very likely to be transitory."
127,CHAIR YELLEN,"So I continue and the Committee continues to expect that inflation will move back to 2 percent, so this should be a small thing."
128,CHAIR YELLEN,"And, in the meantime, the labor market has continued to improve, so a tighter labor market, a labor market moving toward full employment, is one that historically has generated upward pressure on inflation."
129,CHAIR YELLEN,So that bolsters my confidence in inflation.
130,CHAIR YELLEN,"On the other hand, we’ve had a long period in which inflation has been running below our objective."
131,CHAIR YELLEN,"I consider it, and the Committee does, very important that we—we achieve our inflation objective and defend against inflation that is persistently above our inflation objective and also persistently below our inflation objective."
132,CHAIR YELLEN,"And we want to have not only an expectation, but a good degree of confidence that that will occur."
133,CHAIR YELLEN,"We did take note in the statement of a decline in inflation compensation, and it’s hard to get a direct read on inflation expectations out of these measures."
134,CHAIR YELLEN,"They can be pushed down by factors pertaining to liquidity in the Treasury—in the TIPs market and other issues pertaining to risk premia, but we have taken note of that, and I would say that that’s something that has caught our attention and is a factor that we’re watching."
135,CHAIR YELLEN,"So we’d like to have a little bit more confidence, but I would not interpret developments during the intermeeting period as significantly undermining confidence."
136,CHAIR YELLEN,"And the labor market is really important that as it continues to improve—it has, and we want to see it improve further—that serves to bolster confidence."
137,CHAIR YELLEN,"Oh, I’m sorry, you asked about the September 2012 leak."
138,CHAIR YELLEN,We are working very closely with House Financial Services Committee that’s requested information to satisfy their request.
139,CHAIR YELLEN,We’re working very closely with them.
140,BINYAMIN APPELBAUM,"Binya Appelbaum, the New York Times."
141,BINYAMIN APPELBAUM,The economic projections that you all released today show that Committee members expect roughly a three-year period in which the unemployment rate will be at its lowest sustainable level and yet inflation will not rise above 2 percent.
142,BINYAMIN APPELBAUM,That seems extraordinary.
143,BINYAMIN APPELBAUM,"Could you talk about why, as a moment ago you said we would expect inflationary pressures when unemployment is at a low level?"
144,BINYAMIN APPELBAUM,"Why is inflation going to be so weak for so long under those circumstances, and does it indicate—when you are projecting that basically much of a decade will have passed without the Fed reaching its inflation target—does it indicate that you have failed to do enough to revive this economy in recent years?"
145,CHAIR YELLEN,"Well, we have been very focused, Binya, on doing everything we can to revive this economy and to achieve our maximum employment objective."
146,CHAIR YELLEN,"And after we took the funds rate down to zero, as you know, we put in place a number of other extraordinary measures—including forward guidance and large-scale asset purchases—in order to speed the recovery and attain both our inflation objective and our maximum employment objective."
147,CHAIR YELLEN,"And, I mean, when you look at the projection, you see, as you mentioned, that we see sufficient growth to push the unemployment rate."
148,CHAIR YELLEN,It’s already very close to participants’ estimates of its longer-run normal level.
149,CHAIR YELLEN,"We expect the unemployment rate to fall slightly—or, at least, participants project that it will fall slightly below that level."
150,CHAIR YELLEN,"As that occurs, we would expect labor force participation, the cyclical component of that, to diminish over time, and we would hope to see some decline in the portion of slack that’s reflected in high levels of part-time involuntary employment."
151,CHAIR YELLEN,"Now, inflation is going back in our projection to 2 percent."
152,CHAIR YELLEN,It takes to 2018 to get there.
153,CHAIR YELLEN,"It’s awfully close in 2017, and it’s not terribly far away even next year."
154,CHAIR YELLEN,"We have very large drags from import prices and energy prices, and over the next year or so, those things should dissipate."
155,CHAIR YELLEN,"And the behavior of inflation should mainly—if we—if our understanding of the inflationary process is correct and if inflation expectations are well anchored at 2, which I believe they are, as the labor market heals and as that healing progresses, we will see further upward pressure on inflation."
156,CHAIR YELLEN,That’s what we expect.
157,CHAIR YELLEN,"Now, it’s a slow process, it’s characterized by lags, and that’s why it takes a few years as the inflation—as the unemployment rate falls and even overshoots its longer-run normal level, it just takes some time for inflation to get back to 2 percent."
158,CHAIR YELLEN,But the overshooting helps it get back faster than it otherwise would.
159,CHAIR YELLEN,"And it’s certainly important for us, and I think our credibility hinges on defending our inflation target not only from threats that it rises above, but also that we not have—that over the medium term, that we want to see inflation get back to 2 percent."
160,CHAIR YELLEN,And we believe the policies we’re following are designed to accomplish that and will do so.
161,YLAN MUI,"Hi, thanks."
162,YLAN MUI,Ylan from the Washington Post.
163,YLAN MUI,I want to kind of piggyback on Binya’s question a little bit and bring up the old thresholds of 6.5 percent unemployment and 2.5 percent inflation as the period during which the Fed promised to keep interest rates low.
164,YLAN MUI,That had sort of assumed—I guess sort of suggested that the Fed was comfortable with inflation rising above 2 percent.
165,YLAN MUI,But you just said moments ago that you don’t want to wait until inflation actually hits your target before you are ready to lift off.
166,YLAN MUI,So I wonder if you could explain that a little bit.
167,YLAN MUI,Is there a shift in how much inflation the Fed is actually willing to accept?
168,CHAIR YELLEN,So let me be clear—2 percent is our objective.
169,CHAIR YELLEN,We want to see inflation go back to 2 percent; 2 percent is not a ceiling on inflation.
170,CHAIR YELLEN,So we’re not trying to push the inflation rate above 2.
171,CHAIR YELLEN,"It’s always our objective to get back to 2, but 2 percent is not a ceiling."
172,CHAIR YELLEN,"And if it were a ceiling, you would have to be conducting a policy that, on average, would hold the inflation rate below 2 percent."
173,CHAIR YELLEN,That is not our policy.
174,CHAIR YELLEN,We want to see the inflation rate get back to 2 percent as rapidly as we can.
175,CHAIR YELLEN,But there are lags in the impact of monetary policy on the economy.
176,CHAIR YELLEN,"And if we waited until inflation is back to 2—and that would probably mean that unemployment had declined well below our estimates of the natural rate—and only then did we start to—begin to—and, you know, the word “tighten” monetary policy I don’t think is really right because we have an immensely accommodative monetary policy in place."
177,CHAIR YELLEN,"So, let me say, just to begin to diminish the extraordinary degree of accommodation for monetary policy, we would be overshoot—we would likely overshoot substantially our 2 percent objective, and we might be faced with then having to tighten policy in a way that could be disruptive to the real economy."
178,CHAIR YELLEN,And I don’t—I don’t think that’s a desirable way to conduct policy.
179,JEANNA SMIALEK,"Jeanna Smialek, Bloomberg News."
180,JEANNA SMIALEK,"You mentioned earlier that, you know, there is always going to be some uncertainty in the global economy, yet it seems that uncertainties are what kept you from hiking this month."
181,JEANNA SMIALEK,"You know, how do you communicate to markets what is the kind of uncertainty that keeps you from lifting rates and what is the kind of uncertainty you can overlook and, you know, move in spite of?"
182,CHAIR YELLEN,"So, that’s a very hard question, and, you know, it’s why we come together and have very careful evaluations of a wide range of factors."
183,CHAIR YELLEN,"But, at the end of the day, what we’re focused on are two things: the path for employment and whether or not we feel confident that we’re on a road that will take us to our maximum employment objective and whether or not we see the risks around obtaining that as balanced."
184,CHAIR YELLEN,"Of course, there will be uncertainty around it and whether or not we have reasonable confidence that inflation, will, over the medium term, go back to 2 percent."
185,CHAIR YELLEN,And it’s really through that filter that we’re trying to look at uncertainty.
186,CHAIR YELLEN,"Of course, there are many uncertainties in the global economy, but we’re asking ourselves how economic and financial developments in the global economy affect the risk to our outlook for our two goals and whether or not they create unbalanced risks that we want to wait to resolve, to some extent."
187,PETER BARNES,"Hi, Chair Yellen."
188,PETER BARNES,"Peter Barnes, Fox Business."
189,PETER BARNES,"Could you talk about—a little bit more specifically about what foreign developments you discussed in the meeting today, what you’re concerned about?"
190,PETER BARNES,We all assume it might be China—that was in the July minutes.
191,PETER BARNES,"Are you concerned about the Chinese economy slowing, the markets there?"
192,PETER BARNES,Do you have any concerns about the European economy?
193,PETER BARNES,"And then, related to stock markets, could I ask you how you feel about U.S. equity markets right now?"
194,PETER BARNES,Because you did talk about your concerns about them back in May.
195,PETER BARNES,"You saw they were generally quite high and were worried about potential dangers in U.S. equity market valuations, but now equity prices have pulled back."
196,PETER BARNES,Thank you.
197,CHAIR YELLEN,"So, with respect to global developments, we reviewed developments in all important areas of the world, but we’re focused particularly on China and emerging markets."
198,CHAIR YELLEN,"Now, we’ve long expected, as most analysts have, to see some slowing in Chinese growth over time as they rebalance their economy."
199,CHAIR YELLEN,"And they have planned that, and I think there are no surprises there."
200,CHAIR YELLEN,The question is whether or not there might be a risk of a more abrupt slowdown than most analysts expect.
201,CHAIR YELLEN,And I think developments that we saw in financial markets in August in part reflected concerns that Chinese—there was downside risk to Chinese economic performance and perhaps concerns about the deftness with which policymakers were addressing those concerns.
202,CHAIR YELLEN,"In addition, we saw a very substantial downward pressure on oil prices and commodity markets, and those developments have had a significant impact on many emerging market economies that are important producers of commodities as well as more advanced countries, including Canada, which is an important trading partner of ours that has been negatively affected by declining commodity prices, declining energy prices."
203,CHAIR YELLEN,"Now, there are a lot of countries that are net importers of energy that are positively affected by those developments, but emerging markets—important emerging markets—have been negatively affected by those developments."
204,CHAIR YELLEN,"And we’ve seen significant outflows of capital from those countries, pressures on their exchange rates, and concerns about their performance going forward."
205,CHAIR YELLEN,"So a lot of our focus has been on risks around China, but not just China—emerging markets, more generally, and how they may spill over to the United States."
206,CHAIR YELLEN,"In terms of thinking about financial developments and our reaction to them, I think a lot of the financial developments were really—so, we don’t want to respond to market turbulence."
207,CHAIR YELLEN,"The Fed should not be responding to the ups and downs of the markets, and it is certainly not our policy to do so."
208,CHAIR YELLEN,"But when there are significant financial developments, it’s incumbent on us to ask ourselves what is causing them."
209,CHAIR YELLEN,"And, of course, while we can’t know for sure, it seemed to us as though concerns about the global economic outlook were drivers of those financial developments."
210,CHAIR YELLEN,And so they have concerned us in part because they take us to the global outlook and how that will affect us.
211,CHAIR YELLEN,"And, to some extent, look, we have seen a tightening of financial conditions during—as I mentioned, during the intermeeting period."
212,CHAIR YELLEN,"So the stock market adjustment, combined with a somewhat stronger dollar and higher risk spreads, does represent some tightening of financial conditions."
213,CHAIR YELLEN,"Now, in and of itself, it’s not the end of story in terms of our policy because we have to put a lot of different pieces together."
214,CHAIR YELLEN,"We are looking at, as I emphasized, a U.S. economy that has been performing well and impressing us by the pace at which it’s creating jobs and the strength of domestic demand."
215,CHAIR YELLEN,So we have that.
216,CHAIR YELLEN,We have some concerns about negative impacts from global developments and some tightening of financial conditions.
217,CHAIR YELLEN,We’re trying to put all of that together in a picture.
218,CHAIR YELLEN,"I think, importantly, we say in our statement that in spite of all of this, we continue to view the risks to economic activity and labor markets as balanced."
219,CHAIR YELLEN,"So it’s a lot of different pieces, different cross currents, some strengthening the outlook, some creating concerns, but overall, no significant change in the economic outlook."
220,ANN SAPHIR,Ann Saphir with Reuters.
221,ANN SAPHIR,"Just to piggyback on the global considerations—as you say, the U.S. economy has been growing."
222,ANN SAPHIR,"Are you worried that, given the global interconnectedness, the low inflation globally, all of the other concerns that you just spoke about, that you may never escape from this zero lower bound situation?"
223,CHAIR YELLEN,So I would be very—I would be very surprised if that’s the case.
224,CHAIR YELLEN,That is not the way I see the outlook or the way the Committee sees the outlook.
225,CHAIR YELLEN,Can I completely rule it out?
226,CHAIR YELLEN,I can’t completely rule it out.
227,CHAIR YELLEN,"But, really, that’s an extreme downside risk that in no way is near the center of my outlook."
228,MICHAEL MCKEE,Michael McKee from Bloomberg Radio and Television.
229,MICHAEL MCKEE,"If the economy develops as the Summary of Economic Projections suggests, you will see improvement in labor markets, but it won’t push inflation up any faster."
230,MICHAEL MCKEE,"So I’m wondering what the argument is for raising rates this year as suggested by the dot plot, because even allowing for long and variable lags, you’re not forecasting an inflation problem that would seem to suggest the need for a steeper and faster rate path for at least a couple of years."
231,CHAIR YELLEN,"So, if we maintain a highly accommodative monetary policy for a very long time from here and the economy performs as we expect—namely, it’s strong and the risks that are out there don’t materialize—my concern will be that we will have much more tightening in labor markets than you see in these projections."
232,CHAIR YELLEN,"And the lags will be probably slow, but eventually we will find ourselves with a substantial overshoot of our inflation objective, and then we’ll be forced into a kind of stop–go policy."
233,CHAIR YELLEN,"We will have pushed the economy so far it will have become overheated, and we will then have to tighten policy more abruptly than we’d like."
234,CHAIR YELLEN,"And instead of having slow, steady growth, improvement in the labor market, and continued improvement and good performance in the labor market, I don’t think it’s good policy to have to then slam on the brakes and risk a downturn in the economy."
235,MICHAEL DERBY,Mike Derby with Dow Jones Newswires.
236,MICHAEL DERBY,One of your colleagues in the dot plots said they’d like to see negative interest rates—didn’t expect to see that.
237,MICHAEL DERBY,"What do you make of negative interest rates as a potential source of new stimulus if the Fed were to have to do something more, you know, as opposed to maybe going to QE?"
238,MICHAEL DERBY,"Does negative interest rates have any part—does it—is it—should it be part of the Fed’s toolkit, essentially?"
239,CHAIR YELLEN,"So, let me be clear that negative interest rates was not something that we considered very seriously at all today."
240,CHAIR YELLEN,It’s—was not one of our main policy options.
241,CHAIR YELLEN,"But one participant in the Committee would like to see additional accommodation, is concerned by the inflation outlook, and thinks that we need additional stimulus, additional accommodation to provide that, and proposed doing so by moving interest rates negative."
242,CHAIR YELLEN,That’s something we’ve seen in several European countries.
243,CHAIR YELLEN,It’s not something we talked about today.
244,CHAIR YELLEN,"Look, if—I don’t expect that we’re going to be in a path of providing additional accommodation, but if the outlook were to change in a way that most of my colleagues and I do not expect and we found ourselves with a weak economy that needed additional stimulus, we would look at all of our available tools, and that would be something that we would evaluate in that kind of context."
245,MARTIN CRUTSINGER,"Marty Crutsinger, Associated Press."
246,MARTIN CRUTSINGER,"In July, when you were talking to us, you said that you yourself expected to see the first rate hike before the end of the year."
247,MARTIN CRUTSINGER,Is that still your expectation?
248,MARTIN CRUTSINGER,"And also, when you talked about the developments in financial markets and what caused the August turbulence—you mentioned China and other things—you did mention the prospects of a Fed rate increase."
249,MARTIN CRUTSINGER,Do you think that played a role as well?
250,CHAIR YELLEN,"So you ask me about my own expectation, and I’d say—I don’t want to—I speak on behalf of the Committee and try to explain Committee decisions, and we don’t identify who’s who in terms of our projections of the funds rate, and I don’t want to change that and have the focus be on my personal views on the path."
251,CHAIR YELLEN,"You know, I have characterized the Committee view as, you know, a forecast that will likely, if it prevails, if that’s how the economy evolves, call for a funds rate increase later this year."
252,CHAIR YELLEN,And I think that’s a fair summary of the Committee’s assessment of things.
253,CHAIR YELLEN,"You asked me, I think, also about uncertainty about our own policies?"
254,MARTIN CRUTSINGER,"Well, no, not uncertainty, just the fact that the market turbulence—a lot of people in August said part of that was a concern about the Fed was about to raise interest rates, and you didn’t mention that as one reason for the turbulence."
