,speaker,sentence
20,CHAIRMAN BERNANKE,"More specifically, participants’ projections for economic growth have a central tendency of 2.0 to 2.3 percent for 2013, rising to 2.9 to 3.1 percent in 2014 and 2.5 to 3.3 percent in 2016."
21,CHAIRMAN BERNANKE,"For the unemployment rate, the central tendency of projections for the fourth quarter of each year is 7.1 to 7.3 percent for 2013, declining to 6.4 to 6.8 percent in 2014 and, by 2016, to 5.4 to 5.9 percent—about the longer-run normal level for the unemployment rate."
22,CHAIRMAN BERNANKE,Most participants see inflation gradually increasing from its current low level toward the Committee’s longer-run objective of 2 percent.
23,CHAIRMAN BERNANKE,"The central tendency of their projections for inflation is 1.1 to 1.2 percent for this year, 1.3 to 1.8 percent for 2014, and 1.7 to 2.0 percent in 2016."
24,CHAIRMAN BERNANKE,"With unemployment still elevated and inflation projected to run below the Committee’s longer-run objective, the Committee is continuing its highly accommodative policies."
25,CHAIRMAN BERNANKE,"As you know, in normal times, the Committee eases monetary policy by lowering its target for the short-term policy interest rate, the federal funds rate."
26,CHAIRMAN BERNANKE,"However, the target range for the federal funds rate, currently at 0 to ¼ percent, cannot be lowered meaningfully further."
27,CHAIRMAN BERNANKE,"Accordingly, the Committee has been providing policy support to the economy through two complementary methods: by purchasing and holding Treasury securities and agency mortgage-backed securities and by communicating the Committee’s plans for setting the federal funds rate target over the medium term."
28,CHAIRMAN BERNANKE,"I’ll discuss these tools in turn, beginning with our program of asset purchases."
29,CHAIRMAN BERNANKE,"In September 2012, the FOMC initiated a program of purchasing $40 billion per month in agency mortgage-backed securities, in addition to the $45 billion per month in longer-term Treasury securities that we were already acquiring as part of our maturity extension program."
30,CHAIRMAN BERNANKE,"We stated that, subject to our ongoing assessment of the efficacy and costs of the program, purchases would continue until we saw a substantial improvement in the outlook for the labor market in a context of price stability."
31,CHAIRMAN BERNANKE,"In December 2012, we announced that we would continue to purchase $45 billion per month in longer-term Treasuries after the maturity extension program ended later that month."
32,CHAIRMAN BERNANKE,"Thus, our total purchases of longer-term securities were maintained at $85 billion per month, in addition to the reinvestment or rolling over of maturing securities on our balance sheet."
33,CHAIRMAN BERNANKE,"The Committee agreed today to continue asset purchases at that rate, subject to the same conditions that we laid out a year ago."
34,CHAIRMAN BERNANKE,"Because the Committee tied its asset purchases to the outlook for the labor market, it’s important to assess how that outlook has evolved."
35,CHAIRMAN BERNANKE,"As I noted earlier, conditions in the job market today are still far from what all of us would like to see."
36,CHAIRMAN BERNANKE,"Nevertheless, meaningful progress has been made in the year since we announced the asset purchase program."
37,CHAIRMAN BERNANKE,"For example, the unemployment rate has fallen from 8.1 percent at the time of our announcement to 7.3 percent today, and about 2.3 million private-sector jobs have been created over the same period."
38,CHAIRMAN BERNANKE,"Over the past 12 months, aggregate hours of work are up by about 2.4 percent, weekly new claims for unemployment insurance have fallen by about 50,000, and surveys suggest that households perceive jobs as more readily available."
39,CHAIRMAN BERNANKE,"Importantly, these gains were achieved despite substantial fiscal headwinds, which are likely slowing economic growth this year by a percentage point, or more, and reducing employment by hundreds of thousands of jobs."
40,CHAIRMAN BERNANKE,"Not all labor market developments over the past year were positive, however; notably, the labor force participation rate fell by about 0.3 percentage points and real wages remained about flat."
41,CHAIRMAN BERNANKE,"In light of this cumulative progress, the FOMC concluded at our June meeting that the criterion of substantial improvement in the outlook for the labor market might well be met over the subsequent year or so."
42,CHAIRMAN BERNANKE,"Accordingly, the Committee sought to provide more guidance on how the pace of purchases might be adjusted over time."
43,CHAIRMAN BERNANKE,"The Committee anticipated in June that, subject to certain conditions, it might be appropriate to begin to moderate the pace of purchases later this year, continuing to reduce the pace of purchases in measured steps through the first half of next year, and ending purchases around midyear 2014."
44,CHAIRMAN BERNANKE,"However, we also made clear at that time that adjustments to the pace of purchases would depend importantly on the evolution of the economic outlook—in particular, on the receipt of evidence supporting the Committee’s expectation that gains in the labor market will be sustained and that inflation is moving back towards its 2 percent objective over time."
45,CHAIRMAN BERNANKE,"At the meeting concluded earlier today, the sense of the Committee was that the broad contours of the medium-term economic outlook—including economic growth sufficient to support ongoing gains in the labor market, and inflation moving towards its objective—were close to the views it held in June."
46,CHAIRMAN BERNANKE,"But in evaluating whether a modest reduction in the pace of asset purchases would be appropriate at this meeting, however, the Committee concluded that the economic data do not yet provide sufficient confirmation of its baseline outlook to warrant such a reduction."
47,CHAIRMAN BERNANKE,"Moreover, the Committee has some concern that the rapid tightening of financial conditions in recent months could have the effect of slowing growth, as I noted earlier, a concern that would be exacerbated if conditions tightened further."
48,CHAIRMAN BERNANKE,"Finally, the extent of the effects of restrictive fiscal policies remain unclear, and upcoming fiscal debates may involve additional risks to financial markets and to the broader economy."
49,CHAIRMAN BERNANKE,"In light of these uncertainties, the Committee decided to await more evidence that the recovery’s progress will be sustained before adjusting the pace of asset purchases."
50,CHAIRMAN BERNANKE,"The Committee will, of course, continue to monitor economic and financial developments closely."
51,CHAIRMAN BERNANKE,"As noted in today’s statement, in judging when to moderate the pace of asset purchases, the Committee will, at its coming meetings, assess whether incoming information continues to support the Committee’s expectation of ongoing improvement in labor market conditions and inflation moving back towards its longer-run objective."
52,CHAIRMAN BERNANKE,"However, as we have said, and as today’s decision underscores, asset purchases are not on a preset course."
53,CHAIRMAN BERNANKE,The Committee’s decisions about their pace will remain contingent on the economic outlook and on the Committee’s ongoing assessment of the likely efficacy and costs of the program.
54,CHAIRMAN BERNANKE,Let me turn now to the FOMC’s forward guidance regarding the federal funds rate.
55,CHAIRMAN BERNANKE,"The Committee again reaffirmed its expectation that the current exceptionally low range for the funds rate will be appropriate at least as long as the unemployment rate remains above 6½ percent, so long as inflation and inflation expectations remain well behaved as described in our statement."
56,CHAIRMAN BERNANKE,"As I have noted frequently, the economic conditions we have set out as preceding any future rate increase are thresholds, not triggers."
57,CHAIRMAN BERNANKE,"For example, a decline in the unemployment rate to 6½ percent would not lead automatically to an increase in the federal funds rate target, but would, instead, indicate only that it had become appropriate for the Committee to consider whether the broader economic outlook justified such an increase."
58,CHAIRMAN BERNANKE,"The Committee would be unlikely to increase rates if inflation were projected to remain below our 2 percent objective for some time, for example; and, in making its assessment, the Committee would also take into account additional measures of labor market conditions, such as job gains."
59,CHAIRMAN BERNANKE,"Thus, the first increases in short-term rates might not occur until the unemployment rate is considerably below 6½ percent."
60,CHAIRMAN BERNANKE,The projections of the path of the federal funds rate by individual Committee participants are generally consistent with this guidance.
61,CHAIRMAN BERNANKE,"Although the central tendency of the projected unemployment rate for the fourth quarter of next year encompasses 6½ percent, 12 of the 17 participants expect the first rate increase to take place in 2015 and two expect it to occur in 2016."
62,CHAIRMAN BERNANKE,Most participants also see the funds rate target rising only very slowly after the process of removing policy accommodation begins.
63,CHAIRMAN BERNANKE,The median projected funds rate for the end of 2015 is 1 percent.
64,CHAIRMAN BERNANKE,"And notably, although the central tendencies of the projections for both inflation and the unemployment rate in 2016 are close to the longer-run normal values for those variables, the median projection for the federal funds rate at the end of 2016 is 2 percent, well below the longer-run normal value for the federal funds rate of 4 percent or so projected by most participants."
65,CHAIRMAN BERNANKE,"Committee participants generally believe that, because the headwinds to recovery will abate only gradually, achieving and maintaining maximum employment and price stability will require a patient policy approach that involves keeping the target for the federal funds rate below its longer-run normal value for some time."
66,CHAIRMAN BERNANKE,"Let me close by noting that although the FOMC is employing two instruments of policy—asset purchases and forward guidance about short-term interest rates—the overall stance of monetary policy is what matters for growth, jobs, and inflation."
67,CHAIRMAN BERNANKE,"Our program of asset purchases was set up a year ago to help achieve a substantial improvement in the outlook for the labor market in the context of price stability, relative to conditions when the program was initiated, and we have made progress toward meeting that criterion."
68,CHAIRMAN BERNANKE,"However, even after asset purchases are wound down—which we will do in a manner that is both deliberate and dependent on the incoming economic data—the Federal Reserve’s rates guidance and its ongoing holdings of securities will ensure that monetary policy remains highly accommodative, consistent with an aggressive pursuit of our mandated objectives of maximum employment and price stability."
69,CHAIRMAN BERNANKE,"Thank you, and I’d be glad to take your questions."
70,PEDRO DA COSTA,"Thanks, Mr. Chairman."
71,PEDRO DA COSTA,Pedro da Costa from Reuters.
72,PEDRO DA COSTA,You cite meaningful progress on the labor market both on the unemployment front and in terms of payroll growth.
73,PEDRO DA COSTA,"But much of the decline in the unemployment rate has been due, as you know, to the decline in participation."
74,PEDRO DA COSTA,"So my question to you is—and also on the payroll front, some people would argue that, while there has been growth, it hasn’t been strong enough to keep up with population growth and make up the gap that we have from the recession."
75,PEDRO DA COSTA,"So, how high do you think the jobless rate would be if it were not for the decline in participation?"
76,PEDRO DA COSTA,I’ve heard estimates as high as 10 to 11 percent.
77,PEDRO DA COSTA,And could you put the labor market in that context?
78,CHAIRMAN BERNANKE,Certainly.
79,CHAIRMAN BERNANKE,"So, I think there is a cyclical component to participation, and, in that respect, the unemployment rate understates the amount of sort of true unemployment, if you will, in the economy."
80,CHAIRMAN BERNANKE,"But on the other hand, there is also a downward trend in participation in our economy, which is arising from factors that have been going on for some time, including an aging population, lower participation by prime-age males, fewer women in the labor force—other factors which aren’t really related to this recession."
81,CHAIRMAN BERNANKE,"Over the last year, the unemployment rate has dropped by eight-tenths of a percentage point."
82,CHAIRMAN BERNANKE,"The participation rate has dropped by three-tenths of a percentage point, which is pretty close to the trend."
83,CHAIRMAN BERNANKE,"So, in other words, I think it would be fair to say that most of the improvement in the unemployment rate—not all, but most of it in the last year—is due to job creation rather than lower participation."
84,CHAIRMAN BERNANKE,"I would also note that if you look at the broader measures of unemployment that the BLS publishes, including part-time work, including discouraged workers and so on, you’ll see that those rates have fallen about the same amount as the overall standard civilian unemployment rate."
85,CHAIRMAN BERNANKE,"So I think that there has been progress, and it’s obscured to some extent by the downward trend in participation."
86,CHAIRMAN BERNANKE,"But I also would agree with you that the unemployment rate, while perhaps the best single indicator of the state of labor market, is not by itself a fully representative indicator."
87,BINYAMIN APPELBAUM,"Binya Appelbaum, the New York Times."
88,BINYAMIN APPELBAUM,To what extent do you regard yourself as responsible for the tightening in financial conditions that you noted?
89,BINYAMIN APPELBAUM,Was it a mistake to talk about tapering in the way that you did in June and do you stand by your guidance that it will be appropriate?
90,BINYAMIN APPELBAUM,Do you still expect that it will be appropriate to dial down asset purchases by the end of this year?
91,CHAIRMAN BERNANKE,"So to answer the first part of your question, I think there’s no alternative in making monetary policy but to communicate as clearly as possible, and that’s what we tried to do."
92,CHAIRMAN BERNANKE,"As of June, we had made meaningful progress in labor market conditions, and the Committee thought that was the time to begin talking about how the eventual wind-down of the program would take place and how it would be tied to the evolution of economic variables."
93,CHAIRMAN BERNANKE,"And, in particular, I talked about a proposed strategy that would take about a year for the total wind-down to take place and which, in turn, was also fully contingent on the ratification—so to speak—of our outlook, which included continued improvements in the labor market."
94,CHAIRMAN BERNANKE,"So all of that was very consistent with what we said when we began the program, that our goal was to achieve a substantial improvement in the outlook for the labor market, and we needed to communicate how that was going to be put into practice."
95,CHAIRMAN BERNANKE,"Failing to communicate that information would have risked creating a large divergence between market expectations, public expectations, and what the Committee intentions were, and that could have led to much more serious problems down the road."
96,CHAIRMAN BERNANKE,So I think the communication was very important.
97,CHAIRMAN BERNANKE,"The general framework—to answer the other part of your question, the general framework in which we’re operating is still the same."
98,CHAIRMAN BERNANKE,"We have a three-part baseline projection, which involves increasing growth that’s picking up over time as fiscal drag is reduced, continuing gains in the labor market, and inflation moving back towards objective."
99,CHAIRMAN BERNANKE,"We are looking to see—in the coming meetings, we’ll be looking to see if the data confirm that basic outlook."
100,CHAIRMAN BERNANKE,"If it does, we’ll take a first step at some point—possibly later this year—and then continue so long as the data are consistent with that continued progress."
101,CHAIRMAN BERNANKE,And so that basic structure is still in place.
102,CHAIRMAN BERNANKE,But what I want to emphasize is really two things.
103,CHAIRMAN BERNANKE,"First, as I’ve said, asset purchases are not on a preset course, they are conditional on the data."
104,CHAIRMAN BERNANKE,They’ve always been conditional on the data.
105,CHAIRMAN BERNANKE,"And, secondly, that even as we move from asset purchases to rate policy as the principal tool of monetary policy, it’s our intent to maintain a highly accommodative policy and to provide the support necessary for our economy to recover and to provide jobs for our citizens."
106,JON HILSENRATH,Jon Hilsenrath from the Wall Street Journal.
107,JON HILSENRATH,"Just to follow up on Binya’s question, Mr. Chairman, you said that you could pull back the purchases possibly later this year."
108,JON HILSENRATH,You sound a little bit less certain that it’s going to happen later this year.
109,JON HILSENRATH,"So I’d like you—to ask you to talk a little bit more about your conviction about whether these are like—the pullback is likely to start this year, where do you stand on that?"
110,JON HILSENRATH,And I also don’t think I heard you mentioned that 7 percent unemployment number that you’ve talked—you talked about back in June.
111,JON HILSENRATH,That was the rate that was—the unemployment rate that was supposed to prevail when the Fed was done doing this.
112,JON HILSENRATH,Is that no longer operative?
113,CHAIRMAN BERNANKE,"So there is no fixed calendar—schedule, I really have to emphasize that."
114,CHAIRMAN BERNANKE,"If the data confirm our basic outlook, if we gain more confidence in that outlook and we believe that the three-part test that I mentioned is indeed coming to pass, then we could move later this year, we could begin later this year."
115,CHAIRMAN BERNANKE,"But even if we do that, the subsequent steps will be dependent on continued progress in the economy."
116,CHAIRMAN BERNANKE,So we are tied to the data—we don’t have a fixed calendar schedule—but we do have the same basic framework that I described in June.
117,CHAIRMAN BERNANKE,The criterion for ending the asset purchases program is a substantial improvement in the outlook for the labor market.
118,CHAIRMAN BERNANKE,"Last time, I gave 7 percent as an indicative number to give you some sense of, you know, where that might be."
119,CHAIRMAN BERNANKE,"But, as my first answer suggested, the unemployment rate is not necessarily a great measure, in all circumstances, of the state of the labor market overall."
120,CHAIRMAN BERNANKE,"For example, just last month, the decline in the unemployment rate came about more than entirely because of declining participation, not because of increased jobs."
121,CHAIRMAN BERNANKE,"So what we will be looking at is the overall labor market situation, including the unemployment rate, but including other factors as well."
122,CHAIRMAN BERNANKE,"But, in particular, there is not any magic number that we are shooting for."
123,CHAIRMAN BERNANKE,We’re looking for overall improvement in the labor market.
124,STEVE LIESMAN,"Steve Liesman, with CNBC."
125,STEVE LIESMAN,"Mr. Chairman, one question—just three parts, if you don’t mind."
126,STEVE LIESMAN,Have you indicated to President Obama you did not want to serve a third term?
127,STEVE LIESMAN,"If so, when?"
128,STEVE LIESMAN,Or did President Obama indicate to you he did not want you to serve a third term?
129,STEVE LIESMAN,"And those two parts notwithstanding, would you serve a third term if asked, either wholly or in part?"
130,STEVE LIESMAN,Thank you.
131,CHAIRMAN BERNANKE,"Well, it’s convenient because I have the same answer to all three parts of your question."
132,CHAIRMAN BERNANKE,"If you will indulge me just a little longer, I prefer not to talk about my plans at this point."
133,CHAIRMAN BERNANKE,"I hope to have more information for you at some reasonably soon date, but today I want to focus on monetary policy."
134,CHAIRMAN BERNANKE,I’d prefer not to talk about my own plans.
135,YLAN MUI,"Ylan Mui, Washington Post."
136,YLAN MUI,You mentioned that tighter fiscal conditions are a concern for the Committee as you guys think about whether or not it’s appropriate to reduce asset purchases.
137,YLAN MUI,"What do you all expect to be able to do in the future, when you actually do begin to pull back in your asset purchases, to manage expectations and manage the market reactions such that we don’t see another increase in rates?"
138,CHAIRMAN BERNAKE,What’s the relationship between the pullback and fiscal policy?
139,YLAN MUI,"Oh, I’m sorry."
140,YLAN MUI,"I meant financial conditions, tighter financial conditions."
141,CHAIRMAN BERNANKE,"Oh, tighter financial conditions, sure."
142,CHAIRMAN BERNANKE,"Well, I think part of the reaction we’ve seen—and it comes from a number of sources—part of it comes from improved economic news and that’s part of the reason why rates have gone up in other countries as well as in the United States."
143,CHAIRMAN BERNANKE,"And that—to the extent that tighter financial conditions reflect a better outlook, that’s a good thing, and that’s not a problem at all."
144,CHAIRMAN BERNANKE,"Part of it reflects views about monetary policy, and that we want to make sure we get straight."
145,CHAIRMAN BERNANKE,"And that’s why—to answer the earlier question, again, it’s why communication is so important."
146,CHAIRMAN BERNANKE,"We need to explain, as best we can, how we’re going to move and on what basis we’re going to move."
147,CHAIRMAN BERNANKE,"It’s much more difficult today than it was 20 years ago because the tools are more complex so they’re less familiar, but that’s still very important."
148,CHAIRMAN BERNANKE,"I think the other factor which was at play was an unwinding of excessively risky and levered positions in the markets, and insufficiencies of liquidity in some cases meant that those unwindings led to larger reactions in prices and rates than might otherwise have occurred."
149,CHAIRMAN BERNANKE,"Now, the tightening associated with that is, to some extent, unwelcome, but, on the other hand, to the extent that some of the riskier, more levered positions have been eliminated, I think that makes the situation more sustainable and reduces, at least, the risk that there will be an over-strong reaction to further announcements."
150,CHAIRMAN BERNANKE,So we will do our best to communicate clearly.
151,CHAIRMAN BERNANKE,That is our goal and our objective.
152,CHAIRMAN BERNANKE,"The more clearly we communicate, the better the chance that markets will understand our intentions and that we can avoid any sharp movements."
153,CHAIRMAN BERNANKE,"But, again, we’re dealing with tools that are less familiar, harder to quantify, and harder to communicate about than the traditional funds rate."
154,ROBIN HARDING,"Robin Harding, from the Financial Times."
155,ROBIN HARDING,"Mr. Chairman, the median Committee member expects a 2 percent interest rate at the end of 2016, and, in the long run, they expect interest rates to return to 4 percent."
156,ROBIN HARDING,Can you give us any sense of when you and when the Committee expect interest rates to get back to that 4 percent figure?
157,CHAIRMAN BERNANKE,"Let me first restate the—I think the key point here, which is that the large majority of the participants of the FOMC, including voting and nonvoting members who are asked to describe their own assessment of optimal policy—the large majority of them estimate that the appropriate target for the federal funds rate at the end of 2016 will be around 2 percent, even though at that time the economy should be close to full employment, according to our best projections."
158,CHAIRMAN BERNANKE,"The reason for that—there may be possibly several reasons, but we did discuss this in the Committee today—the primary reason for that low value is that we expect that a number of factors—including the slow recovery of the housing sector, continued fiscal drag, perhaps continued effects from the financial crisis—may still prove to be headwinds to the recovery."
159,CHAIRMAN BERNANKE,"And even though we can achieve full employment, doing so will be done by using rates lower than, sort of, the long-run normal."
160,CHAIRMAN BERNANKE,"So, in other words, in economics terms, the equilibrium rate, the rate that achieves full employment, looks like it will be lower for a time because of these headwinds that will be slowing aggregate demand growth."
161,CHAIRMAN BERNANKE,"So that’s why we expect to see growth that—I mean, rates at an unusually low level."
162,CHAIRMAN BERNANKE,I imagine it would take a few more years after that to get to the 4 percent level.
163,CHAIRMAN BERNANKE,"I couldn’t be much more precise than that—I mean, we’re already obviously stretching the bounds of credibility to talk about specific projections to 2016."
164,CHAIRMAN BERNANKE,But I think you would expect to see that rates would gradually rise for the two or three years after 2016 and ultimately get to 4 percent.
165,JOSH ZUMBRUN,"Mr. Chairman, Josh Zumbrun from Bloomberg News."
166,JOSH ZUMBRUN,"You indicated that you can see the Fed lowering the pace of purchases once the economy starts to grow faster, in line with what the Fed’s projected."
167,JOSH ZUMBRUN,"For about the past four years, the Fed has been projecting that growth would quicken to about 3 percent, and it never has."
168,JOSH ZUMBRUN,"So, at what point are you decide—going to decide that other costs and benefits are the reason that you’re making the decision?"
169,JOSH ZUMBRUN,"Are we getting close to that having to be a deciding factor even if you don’t get the growth forecast, the way you haven’t the past four years?"
170,JOSH ZUMBRUN,"And does the complication of this— this is kind of a second question, but I’m going to do it anyway—does the complication of this mean that you need a press conference to make a tapering decision?"
171,CHAIRMAN BERNANKE,"Well, you’re certainly right that we have been over-optimistic about out-year growth."
172,CHAIRMAN BERNANKE,There are a number of reasons for that.
173,CHAIRMAN BERNANKE,"One reason for it, though, is that it appears—and I talked about this in a speech last year—it appears that, as part of the aftermath of the financial crisis, that, at least temporarily, the potential growth rate of the economy has been slowed, perhaps because new businesses are not being formed at the same rate, innovation may not be translated into new technologies at the same rate, investment is slower, et cetera."
174,CHAIRMAN BERNANKE,"So it appears, again, that the potential rate of growth of the economy has been slowed somewhat, at least temporarily, by the recession and the financial crisis, and you can see that in the slower productivity figures."
175,CHAIRMAN BERNANKE,"Now, we have—you know, we haven’t anticipated that slowdown in productivity, and that’s one of the main reasons why we haven’t anticipated the relatively slow growth."
176,CHAIRMAN BERNANKE,"Now, it’s important to recognize though that what monetary policy affects is not the potential rate of growth, long-run rate of growth, but rather the cyclical part, the deviation of output and employment from its normal level."
177,CHAIRMAN BERNANKE,"And in predicting the amount of slack in the economy, so to speak, we’ve done a little better."
178,CHAIRMAN BERNANKE,"Our predictions of unemployment, for example, have been better than our predictions of growth."
179,CHAIRMAN BERNANKE,"And, in particular, one thing that’s been quite striking is that unemployment—we were too pessimistic on unemployment for this year."
180,CHAIRMAN BERNANKE,Unemployment has fallen faster than we anticipated.
181,CHAIRMAN BERNANKE,"So, in that respect, we were too pessimistic rather than too optimistic."
182,CHAIRMAN BERNANKE,"So, we’ll continue to do the best we can."
183,CHAIRMAN BERNANKE,"We’re looking, again, to see confirmation of our broader scenario, which basically is that we’ll continue to see progress in the labor market, that growth will be sufficient to support that progress, and that inflation will be moving back towards target, and that’s what will determine our policy decisions."
184,CHAIRMAN BERNANKE,"In terms of press conferences, I think it’s important to say that there’s an understanding in the Committee that we’ve had for a while, that there are eight “real” meetings every year—that every meeting is a meeting in which any policy decision can be taken."
185,CHAIRMAN BERNANKE,"And, should anything occur at a meeting without a scheduled press conference that requires additional explanation, we certainly could arrange a public, on-the-record conference call or some other way of answering the media’s questions."
186,GREG IP,Greg Ip of the Economist.
187,GREG IP,"You said that you—the Committee would be unlikely to raise the federal funds rate if inflation remains below target, but your own projections have inflation—that’s the midpoint of your inflation projections—below your 2 percent target through 2016."
188,GREG IP,So is that inconsistent with the liftoff in the federal funds rate in that period?
189,GREG IP,"And, related, is there a case to be made that your thresholds should be supplemented with a lower bound for the inflation rate—i.e., you won’t tighten if inflation is at or below some lower bound?"
190,CHAIRMAN BERNANKE,"So on the latter part, you know, of course, you’re seeing interest rate projections and inflation projections separately."
191,CHAIRMAN BERNANKE,You’re not seeing them combined by individuals.
192,CHAIRMAN BERNANKE,Each individual is making their own projection.
193,CHAIRMAN BERNANKE,"I think you’re right, I mean, that we should be very reluctant to raise rates if inflation remains persistently below target, and that’s one of the reasons that I think we can be very patient in raising the federal funds rate since we have not seen any inflation pressure."
194,CHAIRMAN BERNANKE,"On having an inflation floor, that would be in addition to the guidance."
195,CHAIRMAN BERNANKE,We are discussing how we might clarify the guidance on the federal funds rate.
196,CHAIRMAN BERNANKE,That is certainly one possibility.
197,CHAIRMAN BERNANKE,"I guess an interesting question there is whether we need additional guidance on that, given that we do have a target."
198,CHAIRMAN BERNANKE,"And, of course, implicit in our policy strategy is trying to reach that target for inflation, but that—an inflation floor is certainly something that, you know, could be a sensible modification or addition to the guidance."
199,CHAIRMAN BERNANKE,VICTORIA McGRANE.
200,CHAIRMAN BERNANKE,"Victoria McGrane, Dow Jones Newswires."
201,CHAIRMAN BERNANKE,Many investors were expecting the Fed to move at least a little bit in pulling back the bond-buying program today.
202,CHAIRMAN BERNANKE,"Given that you all decided not to do that, are—do you have any concerns that, once again, the Fed is confusing investors and sending mixed signals?"
203,CHAIRMAN BERNANKE,"Well, I don’t recall stating that we would do any particular thing in this meeting."
204,CHAIRMAN BERNANKE,What we are going to do is the right thing for the economy.
205,CHAIRMAN BERNANKE,"And our assessment of the data since June is that, taken collectively, that it didn’t quite meet the standard of satisfying our—or of ratifying or confirming our basic outlook for, again, increasing growth, improving labor markets, and inflation moving back towards target."
206,CHAIRMAN BERNANKE,We try our best to communicate to markets—we’ll continue to do that—but we can’t let market expectations dictate our policy actions.
207,CHAIRMAN BERNANKE,Our policy actions have to be determined by our best assessment of what’s needed for the economy.
208,PETER BARNES,"Peter Barnes, Fox Business, sir."
209,PETER BARNES,You mentioned fiscal issues in the statement today.
210,PETER BARNES,Are you concerned about a government shutdown?
211,PETER BARNES,We’re hearing more about that possibility.
212,PETER BARNES,Did that come up in your discussions at this meeting?
213,PETER BARNES,"What do you think would be the impact of a government shutdown on the economy, and what could the Fed’s—or, would the Fed be prepared to respond to that and help the economy with additional accommodation, for example, additional asset purchases?"
214,PETER BARNES,Thank you.
215,CHAIRMAN BERNANKE,"Well, a factor that did concern us in our discussion was some upcoming fiscal policy decisions."
216,CHAIRMAN BERNANKE,"I would include both the possibility of a government shutdown, but also the debt limit issue."
217,CHAIRMAN BERNANKE,"These are obviously, you know, part of a very complicated set of legislative decisions, strategies, battles, et cetera, which I won’t get into."
218,CHAIRMAN BERNANKE,"But it is the case, I think, that a government shutdown—and perhaps, even more so, a failure to raise the debt limit—could have very serious consequences for the financial markets and for the economy, and the Federal Reserve’s policy is to do whatever we can to keep the economy on course."
219,CHAIRMAN BERNANKE,"And so, if these actions led the economy to slow, then we would have to take that into account, surely."
220,CHAIRMAN BERNANKE,So this is one of the risks that we are looking at as we think about policy.
221,CHAIRMAN BERNANKE,"That being said, you know, again, our ability to offset these shocks is very limited, particularly a debt limit shock."
222,CHAIRMAN BERNANKE,"And I think it’s extraordinarily important that Congress and the Administration work together to find a way to make sure that the government is funded, public services are provided, that the government pays its bills, and that we avoid any kind of event like 2011, which had, at least for a time, a noticeable adverse effect on confidence and on the economy."
223,ANNALYN KURTZ,"Annalyn Kurtz, with CNNMoney."
224,ANNALYN KURTZ,"This week marks five years since the financial crisis began, and Hank Paulson, who you’ve worked very closely with, has said his biggest regret was that he wasn’t able to convince the American people that what was done— the bank bailouts—weren’t for Wall Street, they were for Main Street."
225,ANNALYN KURTZ,What is your biggest regret as you reflect on the five-year anniversary?
226,ANNALYN KURTZ,"And do you believe that the Fed, Congress, and the President have put the necessary measures in place to prevent another deep financial crisis?"
227,CHAIRMAN BERNANKE,"Well, on regrets, as Frank Sinatra says, I have many."
