,speaker,sentence
74,STEVE LIESMAN,"Thank you, Mr. Chairman."
75,STEVE LIESMAN,"Can you explain how—the stock market being at a near all-time high, corporate spreads being very tight—how does the level of the market factor into your decisions to raise interest rates?"
76,STEVE LIESMAN,Is there a concern on your part?
77,STEVE LIESMAN,"And then, as sort of a second and related part, can you tell us what happens in 2020 and 2021 that—I know you can’t tell us when you’re shaking your head [laughter]—that prompts—that prompts you—the Fed to think that the rates need to still be above neutral in that time period?"
78,STEVE LIESMAN,Thank you.
79,CHAIRMAN POWELL,Sure.
80,CHAIRMAN POWELL,"So in terms of financial markets and monetary policy, we—as we say in our statement every cycle, we do take financial conditions into consideration because financial—broader financial conditions do affect the broader economy, and they’re one of the many things that we take into account."
81,CHAIRMAN POWELL,"The part of it that we control, though, is what we do with the federal funds rate and that has—that has effects out through, you know, out through the full interest rate curve and into financial asset prices generally."
82,CHAIRMAN POWELL,"So the answer is, we take everything into account, but, you know, broader financial conditions are just one of the things that we take into account."
83,CHAIRMAN POWELL,"In terms of ’20 and ’21, why—your question was why the funds rate needs to be above neutral?"
84,CHAIRMAN POWELL,So you’re right.
85,CHAIRMAN POWELL,"Some of—some of the participants have mostly very modest September 26, 2018 overshoots of their personal estimates of neutral a couple—three years out."
86,CHAIRMAN POWELL,"You know, it’s far Chairman Powell’s Press Conference FINAL out into the future."
87,CHAIRMAN POWELL,I think it’s hard to be confident that that’s—that that’s the way things are going to be.
88,CHAIRMAN POWELL,What we’re going to be doing as we—as we go through time is asking at every meeting whether monetary policy is set to achieve our goals.
89,CHAIRMAN POWELL,"And I think that that’s an assessment of where policy will need to be some years down the road, and I’ll leave it at that."
90,HOWARD SCHNEIDER,Thanks.
91,HOWARD SCHNEIDER,Howard Schneider with Reuters.
92,HOWARD SCHNEIDER,"Chair Powell, I think—is this too good to be true?"
93,HOWARD SCHNEIDER,"Because you’ve got four years here of unemployment below 4 percent—very low, substantially below NAIRU, what appears to be NAIRU—but no reaction of inflation there."
94,HOWARD SCHNEIDER,And so I don’t think that’s ever happened since the 1960s.
95,HOWARD SCHNEIDER,Why do you think it’s going to happen now?
96,HOWARD SCHNEIDER,"Or in the alternative, is this forecast for unemployment just being driven by your confidence intervals to the extent that, well, we don’t know what else to do, so just extend the lie out—line out until something happens?"
97,CHAIRMAN POWELL,"No, you’re right."
98,CHAIRMAN POWELL,"The Committee forecasts what they—what they show, in general, is an economy where unemployment remains in the high and middle 3s throughout the entire forecast period and inflation remains very close to 2 percent."
99,CHAIRMAN POWELL,That is what the forecast shows.
100,CHAIRMAN POWELL,"And that is based on our understanding of the way the inflation process works now and on the fact that the inflation seems to be fairly nonreactive to changes in slack— that is to say, a flat Phillips curve."
101,CHAIRMAN POWELL,And it’s just—it’s a—it’s a world of strongly anchored inflation expectations.
102,CHAIRMAN POWELL,"And that’s not just our forecast, that’s many forecasts."
103,CHAIRMAN POWELL,So that is—that is —that is the forecast.
104,CHAIRMAN POWELL,"So you may ask—I mean, the sense is, what does the longer-run natural rate of unemployment mean?"
105,CHAIRMAN POWELL,And so that really is a longer-run concept that we think the economy will return to over the longer run.
106,CHAIRMAN POWELL,"But, obviously, that longer run, you know, isn’t— it’s not creating problems in the short run for that forecast."
107,CHAIRMAN POWELL,Now let’s just admit that the inflation process has changed dramatically from where it was in the 1960s to where it is now.
108,CHAIRMAN POWELL,It’s in a good place now.
109,CHAIRMAN POWELL,"We can’t take for granted that it will remain the way it is, and, you know, we will be, of course, watching carefully."
110,CHAIRMAN POWELL,"If inflation reacts more strongly or more weakly to the strong economy, then we’ll adjust policy appropriately."
111,HOWARD SCHNEIDER,"If I could follow up on that, what are you buying with interest rates?"
112,CHAIRMAN POWELL,"Well, interest rates, of course, have effects on growth, have effects—I mean if—I guess the—your question was, what are you buying with by raising interest rates?"
113,CHAIRMAN POWELL,"The question is, what would the economy look like if you didn’t raise rates?"
114,CHAIRMAN POWELL,"It would look very different, I think, if we didn’t raise rates."
115,CHAIRMAN POWELL,"We’re always trying to, you know, work our way between the—sort of the two—the two problems we face."
116,CHAIRMAN POWELL,"One is that if we move too quickly, we can, you know, snuff out a recovery unnecessarily, and inflation falls short of its 2 percent target."
117,CHAIRMAN POWELL,"Or if we move too slowly, we have an economy that can overheat."
118,CHAIRMAN POWELL,So we’re—that—that’s happened through history.
119,CHAIRMAN POWELL,"We don’t see any signs of that now, but we’re always trying to navigate between those two shoals."
120,CHAIRMAN POWELL,"And we think that gradually, you know, raising interest rates is the way that we kind of take both of those risks seriously."
121,SAM FLEMING,Thanks very much.
122,SAM FLEMING,Sam Fleming from the Financial Times.
123,SAM FLEMING,The Fed has recently been saying that financial stability risks are moderate.
124,SAM FLEMING,What kind of developments could prompt a change in that assessment to elevated risks?
125,SAM FLEMING,"And is there an argument for moving the countercyclical capital buffer, even when risks are moderate, rather than waiting until the risks are seen as elevated, which, arguably, could be too late?"
126,SAM FLEMING,Thanks.
127,CHAIRMAN POWELL,So I think one of the most important lessons from the financial crisis is really the importance of the stability of the financial system.
128,CHAIRMAN POWELL,"And so we—since the financial crisis, as you’re aware, we’ve had a major focus on building up our monitoring of financial conditions and financial stability issues."
129,CHAIRMAN POWELL,"We’ve also put in place many, many initiatives to strengthen the financial system through higher capital and better regulation, more transparency, central clearing, margins on uncleared derivatives, all kinds of things like that, which are meant to strengthen the financial system."
130,CHAIRMAN POWELL,"We’ve done many of those things, and we feel that the financial system is in a much better place."
131,CHAIRMAN POWELL,"As we look at—as we look at conditions most recently—and this was at our last meeting, and it was in our minutes for the last meeting—quarterly, we have a briefing at the FOMC, and also at the Board, of the staffs’ views on financial stability, and the staff judged the overall vulnerabilities to be moderate."
132,CHAIRMAN POWELL,"If you dig into the different aspects of that question, households or balance sheets are in good shape."
133,CHAIRMAN POWELL,"You know, employment is high, wages are rising, that sort of thing."
134,CHAIRMAN POWELL,"The banking system, as I mentioned, is—you know, much higher capital, much higher liquidity—is much stronger."
135,CHAIRMAN POWELL,"If you look at asset prices, it is true that some asset prices are in the upper range of their historical—upper reach of their historical ranges."
136,CHAIRMAN POWELL,"And then if you look at nonfinancial corporates, you get—there is the story of leverage there."
137,CHAIRMAN POWELL,"So it’s not that there aren’t any vulnerabilities, but we see them as moderate."
138,CHAIRMAN POWELL,"Now, you ask about the countercyclical capital buffer."
139,CHAIRMAN POWELL,"The countercyclical capital buffer is a tool that we added to our toolkit, I think, finally, back in 2016."
140,CHAIRMAN POWELL,We said that we would deploy it when vulnerabilities were meaningfully above normal.
141,CHAIRMAN POWELL,"We revisit that on a regular schedule, and the last time we revisited it was, I think, last year—sometime last year—and concluded that the test was not met."
142,CHAIRMAN POWELL,"As I mentioned at the last briefing, the—you know, the September 26, 2018 assessment was that vulnerabilities were moderate, but it remains a kit—a tool for our toolkit that Chairman Powell’s Press Conference FINAL we can deploy, you know, when and as we feel appropriate."
143,SAM FLEMING,Has the chance of needing to deploy it increased?
144,CHAIRMAN POWELL,"As I said, I think I’m in the camp of seeing vulnerabilities as relatively moderate."
145,CHAIRMAN POWELL,I think the financial system—I think another thing that we learned in the crisis is that we need to be alert to the buildup of vulnerabilities as a long expansion continues.
146,CHAIRMAN POWELL,"I don’t see that in troubling—troubling amounts at this point, but, you know, I think it’s appropriate for us to monitor that very carefully."
147,MARTY CRUTSINGER,"Marty Crutsinger, Associated Press."
148,MARTY CRUTSINGER,"The researchers at the European Central Bank this week put out a paper saying that the impact of a trade war on the U.S. could be dire, that the U.S. economy could drop by 2 percent in the first year after a widespread trade war."
149,MARTY CRUTSINGER,"Could you talk about the discussion you’ve had—your policy statement, does it mention the trade tensions?"
150,MARTY CRUTSINGER,You did not mention them.
151,MARTY CRUTSINGER,What do you—what kind of outlook do you have right now for the trade war?
152,CHAIRMAN POWELL,Sure.
153,CHAIRMAN POWELL,"So I guess I need to start by saying that we’re not responsible for trade policy, and we don’t comment on particular, you know, trade actions and that sort of thing."
154,CHAIRMAN POWELL,"But you will have seen that we have this very extensive network of business contacts around the country through the Reserve Banks largely, and we’ve been hearing a rising chorus of concerns from businesses all over the country about disruption of supply chains, materials costs and increases, and loss of markets, and things like that."
155,CHAIRMAN POWELL,"So we’ve been hearing quite a lot of that, and we—the Reserve Bank presidents talk about it in the meeting, and it goes in the minutes."
156,CHAIRMAN POWELL,"So we, you know, that’s—we’re very transparent about hearing all that."
157,CHAIRMAN POWELL,"I think if you look at the aggregate perform—the performance of the U.S. economy at an aggregate—at September 26, 2018 a national level, it’s hard to see much happening at this point."
158,CHAIRMAN POWELL,"And—or you can look at it the Chairman Powell’s Press Conference FINAL other way: You can ask, if all of the tariffs that have been announced are applied, what would be the effect at the aggregate level?"
159,CHAIRMAN POWELL,And they’re still relatively small.
160,CHAIRMAN POWELL,"You know, we worry about a couple of things."
161,CHAIRMAN POWELL,"One is loss of business confidence, which could reduce investment."
162,CHAIRMAN POWELL,"Again, we don’t really see effects that we could measure yet."
163,CHAIRMAN POWELL,"Also, the possibility of a financial market reaction over time to unexpected trade developments."
164,CHAIRMAN POWELL,"More than anything, though, I would worry, in the longer run, where this is going, you know."
165,CHAIRMAN POWELL,"If the— if the end place we get to is lower tariffs, that would be good, you know."
166,CHAIRMAN POWELL,"Trade generally supports productivity, supports higher incomes."
167,CHAIRMAN POWELL,"And, you know, fair trade—fair trade under internationally accepted rules can be a good thing."
168,CHAIRMAN POWELL,"I think if this, perhaps inadvertently, goes to a place where we have widespread tariffs that remain in place for a long time—a more protectionist world—that’s going to be bad for the United States’ economy and for American workers, and families, and also for other economies."
169,HEATHER LONG,"Hi, Heather Long from the Washington Post."
170,HEATHER LONG,This is the third time this year that the FOMC has raised its growth forecasts.
171,HEATHER LONG,I’m wondering if you could share a little bit about what’s causing that rise and whether you see supply-side effects coming through from the fiscal policy—fiscal stimulus yet.
172,HEATHER LONG,Thanks.
173,CHAIRMAN POWELL,So it’s true.
174,CHAIRMAN POWELL,This year has—we’ve kept raising our forecast for this year.
175,CHAIRMAN POWELL,"This—as the year’s gone on, the economy has come in stronger than we expected, and that’s a really good thing."
176,CHAIRMAN POWELL,"And the economy, as I mentioned at the beginning, is strong, and there’s good reason to expect that to continue."
177,CHAIRMAN POWELL,You ask why.
178,CHAIRMAN POWELL,"You know, some of it is, no doubt, the effect of the fiscal policy changes, the tax cuts, and the spending increases—that’s got to be part of the story."
179,CHAIRMAN POWELL,"Part of it may be higher oil prices, which are calling for more investment in the September 26, 2018 oil patch."
180,CHAIRMAN POWELL,"But, you know, the growth picture is very much supported by very high readings of Chairman Powell’s Press Conference FINAL household confidence, business confidence, so it’s a—it’s a—it’s a—it’s a pretty particularly bright moment, I think."
181,CHAIRMAN POWELL,"If you look back over the last decade, this is a pretty good moment for the U.S. economy."
182,HEATHER LONG,And the supply-side effects?
183,CHAIRMAN POWELL,"Oh, supply-side effects, yeah."
184,CHAIRMAN POWELL,"So, you know, we hope they’re huge, frankly."
185,CHAIRMAN POWELL,"You know, the idea is, you cut—you reduce taxation on corporations and particularly—and allow faster expensing for investment."
186,CHAIRMAN POWELL,"The idea is to encourage more investment, and that is one of the things that drives productivity, which is one of the main things that drives rising incomes."
187,CHAIRMAN POWELL,"So the effects are very uncertain, they’re—you know, they’re—the literature is—it’s—there’s no clear answer to exactly how these mechanisms work or how effective they are."
188,CHAIRMAN POWELL,And it would be soon to be seeing supply-side effects.
189,CHAIRMAN POWELL,The other—supply-side effects are probably both more uncertain and they’re probably slower to come in.
190,CHAIRMAN POWELL,"But, you know, as I said, we—I certainly hope—I hope that we’ll be marking up our estimates of potential growth as well."
191,CRAIG TORRES,Craig Torres from Bloomberg News.
192,CRAIG TORRES,"Taking a page from your risk-management approach in Jackson Hole, Mr. Chairman, I’m wondering if you can talk about what risks would make the Committee—plausible risks—go faster in 2019."
193,CRAIG TORRES,What risks would make them go slower?
194,CRAIG TORRES,If you could talk about scenarios.
195,CRAIG TORRES,"And then I’d like to ask, do you see yourself, as this stimulus tails off, which it does in the forecast, possibly cutting rates to soft-land the economy?"
196,CRAIG TORRES,"I know the forecast doesn’t show that, but I’m curious how you soft-land without doing that."
197,CHAIRMAN POWELL,"Okay, so I think I mentioned in the opening remarks maybe something that addressed your question about what would make us go faster and slower."
198,CHAIRMAN POWELL,"You know, the main thing where we might need to move along a little bit quicker would be if inflation—inflation surprises to the upside."
199,CHAIRMAN POWELL,We don’t see that.
200,CHAIRMAN POWELL,We really don’t see that.
201,CHAIRMAN POWELL,"It’s not in our forecast, but any—so I would—I regard that as a risk."
202,CHAIRMAN POWELL,I think either a significant— significant—correction and lasting correction in financial markets or a slowing down in the economy that’s inconsistent with our forecast—those are the kinds of things we’d react to.
203,CHAIRMAN POWELL,"In terms of what, you know, what we would do—you know, I think we’re always going to be adjusting monetary policy to—in light of conditions on the ground."
204,CHAIRMAN POWELL,"So if the economy is weakening, then it’s very possible we’d be—we’d be cutting rates and, you know, vice versa."
205,CHAIRMAN POWELL,And so I can’t rule that out.
206,CHAIRMAN POWELL,"It—I think it’s quite difficult, though, to know what the effects— what the sort of end effects of fiscal policy are going to be in 2020."
207,CHAIRMAN POWELL,"It’s difficult to know what the policy will be, let alone what their effects will be that far out."
208,CHAIRMAN POWELL,"So we have to make estimates, but we know that they’re highly uncertain."
209,EDWARD LAWRENCE,Edward Lawrence from Fox Business.
210,EDWARD LAWRENCE,"Thank you, Chairman."
211,EDWARD LAWRENCE,The unemployment rate is now at 3.9 percent.
212,EDWARD LAWRENCE,The average hourly wages rose 2.9 percent for the past 12 months.
213,EDWARD LAWRENCE,"Inflation, according to your numbers, holding steady."
214,EDWARD LAWRENCE,"The amount of job vacancies that we have out there and the number of people coming back into the workforce this year—where is the point at which, then, we are actually above the natural rate of unemployment and the Federal Reserve should reexamine the consistency of the rate hikes going forward so not to cool an expanding economy?"
215,CHAIRMAN POWELL,"You mean—you mean, where’s the point at which inflation— unemployment is too low?"
216,CHAIRMAN POWELL,Yeah.
217,CHAIRMAN POWELL,Yeah.
218,CHAIRMAN POWELL,"You know, so we’ve been—I think the perform—labor September 26, 2018 force participation has surprised us on the upside."
219,CHAIRMAN POWELL,"There is a long-run trend there, and we’ve Chairman Powell’s Press Conference FINAL now had basically five flat years."
220,CHAIRMAN POWELL,"If you look—if you look at labor force participation, since the fourth quarter of ’13 till now, you really have a—kind of an oscillation that basically is a sideways movement in the face of a significant downward trend, thanks to aging and other factors."
221,CHAIRMAN POWELL,"That’s a gain of well more than a percentage point in participation, so that’s really— that’s really a good thing."
222,CHAIRMAN POWELL,"Those are people who are remaining in contact with the labor force and looking for jobs, finding jobs."
223,CHAIRMAN POWELL,So that’s a great thing.
224,CHAIRMAN POWELL,"And, by the way, it’s a signal."
225,CHAIRMAN POWELL,It’s one of the things that has allowed the unemployment rate not to fall further.
226,CHAIRMAN POWELL,"And it’s a—it’s a signal, too, that there may be more there on the supply side, that there may be more labor supply than the prior trend would indicate."
227,CHAIRMAN POWELL,So it’s a very positive thing to see people staying in the labor force.
228,CHAIRMAN POWELL,"And, you know, we don’t know how long it can continue."
229,CHAIRMAN POWELL,"We have models, and we look at this—we look at this question all the time."
230,CHAIRMAN POWELL,"And, you know, admittedly, we’ve been surprised on the positive side here, so we’re open to the idea that that may continue or not."
231,DONNA BORAK,"Hi, Chair."
232,DONNA BORAK,Donna Borak with CNN.
233,DONNA BORAK,"Just to follow up on the tariff question, you said earlier that it seems as the effects of the tariff so far haven’t quite materialized—those weren’t your words verbat[im]—but Wal-Mart, Gap, Coca-Cola, General Motors, Macy’s have all said that they expect the tariffs to affect the prices of everyday consumer goods."
234,DONNA BORAK,"So my question is, when—should there be an effect—when would you expect to see that?"
235,DONNA BORAK,And at what point do you start to become worried that it’s actually going to affect consumer spending and dampening economic growth?
236,CHAIRMAN POWELL,It’s a concern.
237,CHAIRMAN POWELL,It’s a risk.
238,CHAIRMAN POWELL,"You know, so you could see prices moving up."
239,CHAIRMAN POWELL,"You don’t see it yet, but we—you could see retail prices moving up."
240,CHAIRMAN POWELL,"The tariffs September 26, 2018 might provide a basis for companies to raise prices in a world where they’ve been very reluctant Chairman Powell’s Press Conference FINAL to and unable to raise prices, where raising prices is really difficult, you know, with the ability to shop on the internet."
241,CHAIRMAN POWELL,"This could provide, you know, a way for—again, we don’t see it in the numbers."
242,CHAIRMAN POWELL,"And, you know, until we see it in the numbers, it’s hard to say how one would react."
243,CHAIRMAN POWELL,"And the other question would be, if you’re just talking about the effect on inflation is, is it just a one-time increase in the price level, or is it actually fueling higher inflation going forward?"
244,CHAIRMAN POWELL,"And that’s a real—that’s an important question in, in how we would think about the appropriate response."
245,DONNA BORAK,"But is there a sense of timing, in terms of when you might see that kick in, the effect of?"
246,CHAIRMAN POWELL,Don’t see it yet.
247,CHAIRMAN POWELL,"You know, don’t see it yet, but we—you’re hearing—I mean, broadly across the economy, it’s not just tariffs."
248,CHAIRMAN POWELL,"You’re hearing—we’re hearing a lot of talk of labor shortages, of material costs in particular industries."
249,CHAIRMAN POWELL,"We’re hearing a lot, you know, what amount to supply-side constraints and things like that, but we’re not seeing it."
250,CHAIRMAN POWELL,"We’re seeing a sort of modest increase in wages, inflation right around 2 percent, no sense of it moving up really, so we’re not seeing it yet."
251,CHAIRMAN POWELL,"And, you know, we just aren’t, and we’re watching very carefully."
252,MICHAEL MCKEE,"Mr. Chairman, Michael McKee, Bloomberg Radio and Television."
253,MICHAEL MCKEE,Financial conditions are still extremely loose by all the measures that track that.
254,MICHAEL MCKEE,The flow of funds shows the decline in short-term borrowing other than in Treasuries.
255,MICHAEL MCKEE,So I’m wondering if that suggests a change in the way that tightening affects the economy.
256,MICHAEL MCKEE,"And along those lines, you mentioned that you dropped the word “accommodative” doesn’t suggest a change in policy."
257,MICHAEL MCKEE,"But if you’re dropping forward guidance in terms of “accommodative,” does the dot plot really September 26, 2018 serve any purpose anymore if, as you say, you can’t be confident out to 2021 what’s going to Chairman Powell’s Press Conference FINAL happen with the economy?"
258,CHAIRMAN POWELL,A couple questions in there.
259,CHAIRMAN POWELL,"So the dot plot—I mean, I—it’s not new."
260,CHAIRMAN POWELL,I don’t think it’s a new point that forecasts two and three out—two or three years out are fairly uncertain.
261,CHAIRMAN POWELL,The dot plot is individual FOMC participants who are writing down their individual views on the evolution of the economy and of appropriate monetary policy.
262,CHAIRMAN POWELL,We don’t vote on that.
263,CHAIRMAN POWELL,These are individual forecasts.
264,CHAIRMAN POWELL,"I think market participants generally find that interesting information, and so it seems to me to be serving a purpose."
265,CHAIRMAN POWELL,I think the point with “accommodative” was that its useful life was over.
266,CHAIRMAN POWELL,"You know, we put that in the statement in 2015, just when we lifted off, and the idea was to provide assurance that we weren’t trying to slow down the economy, but, in fact, we were still—interest rates were still going to be pushing to support economic activity."
267,CHAIRMAN POWELL,"Well, that—you know, that purpose has been well served, and the language now doesn’t really say anything that’s important to the way the Committee is thinking about policy going forward."
268,CHAIRMAN POWELL,That’s why that came out.
269,CHAIRMAN POWELL,Did I get— did I get all of your ques—?
270,MICHAEL MCKEE,The idea that financial conditions remain loose even though you raised rates 200 basis points?
271,CHAIRMAN POWELL,"Yeah, you know, it’s—if you look at a broad financial conditions index, that’s pretty much the answer you’ll get."
272,CHAIRMAN POWELL,"We don’t control that, and, as I mentioned earlier, we do take financial conditions into account in what we do."
273,CHAIRMAN POWELL,"And financial conditions are affecting the broader economy, so, by definition, we’re taking them into account."
274,CHAIRMAN POWELL,"But if you look at—look at interest rates, you know, interest rates—look at long-term interest rates this year and short-term interest rates this year, there’s very significant increases."
275,CHAIRMAN POWELL,"And, you September 26, 2018 know, with your long and variable lags, that should be—that should be having an effect over Chairman Powell’s Press Conference FINAL time."
276,VICTORIA GUIDA,"Hi, Victoria Guida with Politico."
277,VICTORIA GUIDA,"So Nellie Liang was just put forward by President Donald Trump to the Fed Board, and I was just curious, you know, given that she’s a longtime veteran of the Fed, whether you could speak to what role you played in, you know, recommending candidates to the President, giving input on who he should nominate."
278,VICTORIA GUIDA,"And then also, if I—if I may follow up on the financial stability discussion from earlier, you know, you’ve mentioned before that corporate debt is at high levels, and I was curious whether, you know, you have any qualms about loosening up restrictions on leveraged lending by making that guidance less of a—less of a cudgel, I guess, while—at a time when leveraged lending is gaining steam?"
279,CHAIRMAN POWELL,"Okay, so in terms of nominations to the Fed, those are entirely, completely under the control of the White House and, ultimately, the President."
280,CHAIRMAN POWELL,"And traditionally, the Fed Chair has been consulted on those, and I’m happy to say that that has continued."
281,CHAIRMAN POWELL,"But these are—these are really decisions for the White House, and, you know, we are—think of us as just being consulted."
