,speaker,sentence
30,CHAIRMAN BERNANKE,The change in the form of the Committee’s forward guidance does not in itself imply any change in the Committee’s expectations about the likely future path of the federal funds rate since the October meeting.
31,CHAIRMAN BERNANKE,"In particular, the Committee expects that the stated threshold for unemployment will not be reached before mid-2015 and projects that inflation will remain close to 2 percent over that period."
32,CHAIRMAN BERNANKE,"Thus, given the Committee’s current outlook, the guidance introduced today is consistent with the Committee’s earlier statements that “exceptionally low levels for the federal funds rate are likely to be warranted at least through mid-2015.” Let me emphasize that the 6½ percent threshold for the unemployment rate should not be interpreted as the Committee’s longer-term objective for unemployment."
33,CHAIRMAN BERNANKE,"Indeed, in the economic projections submitted in conjunction with today’s meeting, the central tendency of participants’ estimates of the longer-run normal rate of unemployment is 5.2 to 6.0 percent."
34,CHAIRMAN BERNANKE,"However, because changes in monetary policy affect the economy with a lag, the Committee believes that it likely will need to begin moving away from a highly accommodative policy stance before the economy reaches maximum employment."
35,CHAIRMAN BERNANKE,Waiting until maximum employment is achieved before beginning the process of removing policy accommodation could lead to an undesirable overshooting of potential output and compromise the FOMC’s longer-term inflation objective of 2 percent.
36,CHAIRMAN BERNANKE,"As the FOMC statement makes clear, the Committee anticipates that policy under the new guidance will be fully consistent with continued progress against unemployment and with inflation remaining close to the Committee’s 2 percent objective over the longer term."
37,CHAIRMAN BERNANKE,"Although the modified guidance should provide greater clarity about how the Committee expects to respond to incoming data, it by no means puts monetary policy on autopilot."
38,CHAIRMAN BERNANKE,"In this regard, let me make several points."
39,CHAIRMAN BERNANKE,"First, as the statement notes, the Committee views its current low-rate policy as likely to be appropriate at least until the specified thresholds are met."
40,CHAIRMAN BERNANKE,"Reaching one of those thresholds, however, will not automatically trigger immediate reduction in policy accommodation."
41,CHAIRMAN BERNANKE,"For example, if unemployment were to decline to slightly below 6½ percent at a time when inflation and inflation expectations were subdued and were projected to remain so, the Committee might judge an immediate increase in its target for the federal funds rate to be inappropriate."
42,CHAIRMAN BERNANKE,"Ultimately, in deciding when and how quickly to reduce policy accommodation, the Committee will follow a balanced approach in seeking to mitigate deviations of inflation from its longer-run 2 percent goal and deviations of employment from its estimated maximum level."
43,CHAIRMAN BERNANKE,"Second, the Committee recognizes that no single indicator provides a complete assessment of the state of the labor market and therefore will consider changes in the unemployment rate within the broader context of labor market conditions."
44,CHAIRMAN BERNANKE,"For example, in evaluating a given decline in the unemployment rate, the Committee will also take into account the extent to which that decline was associated with increases in employment and hours worked, as opposed to, say, increases in the number of discouraged workers and falling labor force participation."
45,CHAIRMAN BERNANKE,The Committee will also consider whether the improvement in the unemployment rate appears sustainable.
46,CHAIRMAN BERNANKE,"Third, the Committee chose to express the inflation threshold in terms of projected inflation between one and two years ahead, rather than in terms of current inflation."
47,CHAIRMAN BERNANKE,"The Committee took this approach to make clear that it intends to look through purely transitory December 12, 2012 Chairman Bernanke’s Press Conference fluctuations in inflation, such as those induced by short-term variations in the prices of FINAL internationally traded commodities, and to focus instead on the underlying inflation trend."
48,CHAIRMAN BERNANKE,"In making its collective judgment about the underlying inflation trend, the Committee will consider a variety of indicators, including measures such as median, trimmed mean, and core inflation; the views of outside forecasters; and the predictions of econometric and statistical models of inflation."
49,CHAIRMAN BERNANKE,"Also, the Committee will pay close attention to measures of inflation expectations to ensure that those expectations remain well anchored."
50,CHAIRMAN BERNANKE,"Finally, the Committee will continue to monitor a wide range of information on economic and financial developments to ensure that policy is conducted in a manner consistent with our dual mandate."
51,CHAIRMAN BERNANKE,It’s worth noting that the goals of the FOMC’s asset purchases and of its federal funds rate guidance are somewhat different.
52,CHAIRMAN BERNANKE,"The goal of the asset purchase program is to increase the near-term momentum of the economy by fostering more-accommodative financial conditions, while the purpose of the rate guidance is to provide information about the future circumstances under which the Committee would contemplate reducing accommodation."
53,CHAIRMAN BERNANKE,"I would emphasize that a decision by the Committee to end asset purchases, whenever that point is reached, would not be a turn to tighter policy."
54,CHAIRMAN BERNANKE,"While in that circumstance the Committee would no longer be increasing policy accommodation, its policy stance would remain highly supportive of growth."
55,CHAIRMAN BERNANKE,Only at some later point would the Committee begin actually removing accommodation through rate increases.
56,CHAIRMAN BERNANKE,"Moreover, as I have discussed today, the decisions to modify the asset purchase program and to undertake rate increases are tied to different criteria."
57,CHAIRMAN BERNANKE,"In conclusion, the FOMC’s actions today are part of our ongoing efforts to support economic recovery and job creation while maintaining price stability."
58,CHAIRMAN BERNANKE,"As I have often stressed, however, monetary policy has its limits; only the private and public sectors working together can get the U.S. economy fully back on track."
59,CHAIRMAN BERNANKE,"In particular, it will be critical that fiscal policymakers come together soon to achieve longer-term fiscal sustainability without adopting policies that could derail the ongoing recovery."
60,CHAIRMAN BERNANKE,Thank you.
61,CHAIRMAN BERNANKE,I would be happy to answer your questions.
62,STEVE LIESMAN,"Mr. Chairman, Steve Liesman from CNBC."
63,STEVE LIESMAN,I guess I have a lot of questions but I’ll just offer up two here.
64,STEVE LIESMAN,Why are there different targets for QE and for the funds rate?
65,STEVE LIESMAN,What does that achieve?
66,STEVE LIESMAN,"Secondly, what good is a target if you have to make reference to calendar dates in the statement itself, which is the thing you got away from."
67,STEVE LIESMAN,You had to point out in the statement that it’s not substantially different from the calendar dates we set back in October.
68,STEVE LIESMAN,"Do you have to keep doing that from now on to make it clear that—and then just thirdly, I guess I know I said two— CHAIRMAN BERNANKE."
69,STEVE LIESMAN,I’m going to forget.
70,STEVE LIESMAN,But then you have another paragraph after that that says it’s not just target it’s something else.
71,STEVE LIESMAN,"So, it’s unclear to me what good these targets are if you have to reference a calendar date, and then you kind of say in the next paragraph it’s not really targets."
72,CHAIRMAN BERNANKE,"Well, so first, the—as I said—the asset purchases and the rate increases have different objectives."
73,CHAIRMAN BERNANKE,"The asset purchases are about creating some near-term momentum in the economy, trying to strengthen growth and job creation in the near term, and the increases in the federal funds rate target, when they ultimately occur, are about reducing accommodation."
74,CHAIRMAN BERNANKE,Two very different objectives.
75,CHAIRMAN BERNANKE,"Secondly, the asset purchases are a less well-understood tool."
76,CHAIRMAN BERNANKE,"We have—we’ll be learning over time about how efficacious they are, about what costs they may carry with them in terms of unintended consequences that they might create, and we’ll be seeing how—what else happens in the economy that can affect, you know, the level of unemployment, for example, that we hope to achieve."
77,CHAIRMAN BERNANKE,"And so, for that reason, as I discussed in my opening remarks, we decided to make the criteria for asset purchases qualitative at this time because we have a number of different things that we need to look at as we go forward."
78,CHAIRMAN BERNANKE,"Rate increases, by contrast, are well understood, and we understand the relationship between those rate increases and the state of the economy."
79,CHAIRMAN BERNANKE,"And so we’ve been able to give somewhat more quantitative, more specific guidance in that respect."
80,CHAIRMAN BERNANKE,"With respect to the date, in the transition today, we wanted to make clear that the change in guidance did not—it happens to be the case that it doesn’t change our mid-2015 expectation."
81,CHAIRMAN BERNANKE,"Going forward, we’ll drop the date and rely on the conditionality, and that has, I think, a very important advantage which is that if news comes in that the economy is stronger or weaker, then financial markets and the public will be able to adjust their expectations for when policy tightening will occur without the Committee having to go through a process of changing its date in a nontransparent way, so I think that’s beneficial."
82,CHAIRMAN BERNANKE,Does that cover your—okay.
83,MARCY GORDON,"Mr. Chairman, what prompted the Committee to make the decision at this particular time to specify targets?"
84,MARCY GORDON,"And, by taking an unemployment rate that is quite low compared to currently, does that shift the balance of priorities in terms of your dual mandate, closer more in the direction of reducing unemployment rather than inflationary pressures?"
85,CHAIRMAN BERNANKE,That’s a very good question.
86,CHAIRMAN BERNANKE,We took the change today after a good bit of discussion.
87,CHAIRMAN BERNANKE,We had a very substantial discussion of the threshold approach at our last meeting.
88,CHAIRMAN BERNANKE,"And we felt it was ready to go, ready to put out."
89,CHAIRMAN BERNANKE,"We—while there are different views on aspects of the threshold approach, there was a lot of agreement that having a more explicit connection between rate policy and the state of the economy was more transparent and more helpful to the markets and to the public than our date-based guidance, and therefore, there was a general view that, at some point at least, that we should switch to that kind of guidance."
90,CHAIRMAN BERNANKE,So we do hope that it’ll be more helpful and give markets more information about how we’re going to respond going forward.
91,CHAIRMAN BERNANKE,"It is not a change in our relative balance, weights, towards inflation and unemployment—by no means."
92,CHAIRMAN BERNANKE,"First of all, with respect to inflation, we remain completely committed to our 2 percent longer-run objective."
93,CHAIRMAN BERNANKE,"Moreover, we expect our forecast, as you can see from the Summary of Economic Projections; our forecasts are that inflation will actually remain, despite this threshold of 2½, that inflation will actually remain at or below 2 percent going forward."
94,CHAIRMAN BERNANKE,"And so—and finally, the thresholds that we have put out are entirely consistent with our long-standing views on what the rate path has to be, what the path of interest rates has to be, in order to achieve improvement in the labor market while keeping inflation close to target."
95,CHAIRMAN BERNANKE,So we—I think both sides of the mandate are well-served here.
96,CHAIRMAN BERNANKE,There is no real change in policy.
97,CHAIRMAN BERNANKE,What it is instead is an attempt to clarify the relationship between policy and economic conditions.
98,MARCY GORDON,"Could I ask, also, given that the—your economic projections are all the more important now that you’ve specified these targets, is it difficult to put forward these projections now given the uncertainty over the fiscal cliff?"
99,MARCY GORDON,How sort of plastic are these?
100,CHAIRMAN BERNANKE,Are you talking about the SEP projections?
101,MARCY GORDON,Yes.
102,CHAIRMAN BERNANKE,"Well, clearly the fiscal cliff is having effects on the economy."
103,CHAIRMAN BERNANKE,"Even though we’ve not yet even reached the point of the fiscal cliff potentially kicking in, it’s already affecting business investment and hiring decisions by creating uncertainty or creating pessimism."
104,CHAIRMAN BERNANKE,"We saw what happened recently to consumer sentiment, which fell, presumably in part because of concerns about the fiscal cliff."
105,CHAIRMAN BERNANKE,"So, clearly, this is a major risk factor and a major source of uncertainty about the economy going forward."
106,CHAIRMAN BERNANKE,"I would suspect and, although the participants don’t all make this explicit, but I would suspect that what they are assuming in their projections is that the fiscal cliff gets resolved in some intermediate way, whereby there is still some fiscal drag but not as much as implied by the entire fiscal cliff."
107,CHAIRMAN BERNANKE,So I think that’s probably the underlying assumption that most people took when they made their projections.
108,CHAIRMAN BERNANKE,"But as you—you’re absolutely right that there is a lot of uncertainty right now and if the fiscal cliff situation turns out to be resolved in a way very different from our expectations, I’m sure you would see changes in the forecast."
109,ALISTER BULL,Alister Bull from Reuters.
110,ALISTER BULL,"Thanks very much, Mr. Chairman."
111,ALISTER BULL,"Could you talk about whether the decision to maintain the monthly bond purchases at 85 billion a month represents a ramping up or additional easing to Fed policy, because you’re now going to be adding a little bit more to the size of balance sheet?"
112,ALISTER BULL,"And also, you know, you’ve talked about maintaining the asset purchases until you see a substantial improvement in the outlook for the labor market, and you’ve said that you want to take a qualitative approach, but you’ve also got this 6½ percent inflation threshold out there as well."
113,ALISTER BULL,"So, could you talk about what sort of evidence you’d see to sort of make you change the pace or slow the pace of purchases?"
114,CHAIRMAN BERNANKE,The first part of your question was?
115,ALISTER BULL,Is this an additional stimulus or are you— CHAIRMAN BERNANKE.
116,ALISTER BULL,"No, I think this is really a continuation of what we said in September."
117,ALISTER BULL,You recall in September we expressed dissatisfaction with progress in the labor market.
118,ALISTER BULL,"We, at that point, we began the $40 billion per month of MBS purchases and we said that unless we saw substantial improvement in the outlook for the labor market that we would undertake additional asset purchases or other actions."
119,ALISTER BULL,And that’s what we’ve done today is simply follow through on what we said we would do in September.
120,ALISTER BULL,"I don’t think that we have, relative to last month, I don’t think we have significantly added to accommodation."
121,ALISTER BULL,"The reason is that, at least in my view and I think many of my colleagues’, that what matters primarily is the mix of assets on the balance sheet, on the asset side of the balance sheet."
122,ALISTER BULL,"So what’s important is the fact that we’re acquiring Treasury securities and MBS, taking those out of the market, you know, forcing investors into other closely related assets and that’s where the stimulus comes from, not so much in the size of the balance sheet per se."
123,ALISTER BULL,"So, in my judgment, the amount of stimulus is more or less the same, it’s just being continued."
124,ALISTER BULL,It’s a follow-through from what we saw in September.
125,ALISTER BULL,"In terms of criteria, again, what we’ve done is we’ve announced an initial amount of 85 billion a month of purchases."
126,ALISTER BULL,We are prepared to vary that as new information comes in.
127,ALISTER BULL,"For example, if the economy’s outlook gets noticeably stronger, we would presumably begin to ramp down the level of purchases."
128,ALISTER BULL,"But again, the problem with giving a specific number is that there are multiple criteria on which we make this decision."
129,ALISTER BULL,"We’ll be looking at the outlook for labor market, which is very important, but we’ll also be looking at other factors that may be affecting the outlook for the economy."
130,ALISTER BULL,"For example, I hope it won’t happen but if the fiscal cliff occurs, as I’ve said many times, I don’t think the Federal Reserve has the tools to offset that event and, in that case, we obviously have to temper our expectations about what we can accomplish."
131,ALISTER BULL,"Likewise, as I said, we’ll also be looking at the efficacy and costs of our program and if, you know, we find, we expect it to be efficacious but if we find that it’s not working as well as we hoped or if the various costs are emerging that we had not anticipated then that would also have to be taken into account as we think about it."
132,ALISTER BULL,"So, we thought it was not constructive because we ourselves don’t know precisely what would define substantial improvement."
133,ALISTER BULL,"But obviously, as long as the costs and other concerns do not emerge, we’ll be looking for, you know, something that is substantial in terms of a better job market."
134,PETER COOK,Peter Cook with Bloomberg Television.
135,PETER COOK,"Mr. Chairman, if I could follow up just on your last response there."
136,PETER COOK,"Given the fiscal cliff, is it possible that if the country, if the policy makers were not to agree to some sort of deficit deal by the end of this year and we were to go over the fiscal cliff, that the size of these asset purchases could indeed grow in response to that?"
137,PETER COOK,"And more specifically, you coined the phrase “fiscal cliff,” and I wanted to get your take on whether you still feel it’s the most appropriate language to describe what would happen at the beginning of the year."
138,PETER COOK,"There are some Americans who may be alarmed by the language, some economists say it’s more of a slope."
139,PETER COOK,"Do you still feel it’s appropriate given the circumstances— the contraction, the fiscal contraction, that would come if there is no deal?"
140,CHAIRMAN BERNANKE,"Well, for the first part of your question if the economy actually went off the fiscal cliff, our assessment, the CBO’s assessment, outside forecasters, all think that that would have very significant adverse effects on the economy and on the unemployment rate."
141,CHAIRMAN BERNANKE,"And so, on the margin, we would try to do what we could."
142,CHAIRMAN BERNANKE,We would perhaps increase a bit.
143,CHAIRMAN BERNANKE,"But I just want to, again, be clear that we cannot offset the full impact of the fiscal cliff."
144,CHAIRMAN BERNANKE,It’s just too big given the tools that we have available and the limitations on our policy toolkit at this point.
145,CHAIRMAN BERNANKE,"On terms of the terminology, well, and people have different preferences about what they want to call things, I think it’s a sensible term because I think of the fiscal policies providing support to the economy."
146,CHAIRMAN BERNANKE,"If fiscal policy becomes very contractionary, the economy will, I think, go off a cliff."
147,CHAIRMAN BERNANKE,I think that it’s reasonable to be concerned about this.
148,CHAIRMAN BERNANKE,I don’t buy the idea that a short-term descent off the fiscal cliff would be not costly.
149,CHAIRMAN BERNANKE,"I think it would be costly and, in fact, we’re already seeing costs."
150,CHAIRMAN BERNANKE,Why is it that consumer confidence dropped so sharply this week?
151,CHAIRMAN BERNANKE,Why is it that small business confidence dropped so sharply?
152,CHAIRMAN BERNANKE,Why is—why are the markets volatile?
153,CHAIRMAN BERNANKE,Why is business investment at among its weakest levels during the recovery?
154,CHAIRMAN BERNANKE,"I think all of these things, at least to some extent, can be traced to the anticipation and the concern about the fiscal cliff and I think that, you know, we don’t know exactly what would happen but I think there is certainly a risk that it could be serious and, therefore, I think it is very important."
155,CHAIRMAN BERNANKE,"The most helpful thing that could—that, I think, Congress, the Administration could do right now is find a resolution that, on the one hand, achieves long-run fiscal sustainability, which is critical, absolutely critical for a healthy economy, but also avoids derailing the recovery which is currently in process."
156,JON HILSENRATH,Jon Hilsenrath from the Wall Street Journal.
157,JON HILSENRATH,"Mr. Chairman, I just—I want to try to square up some numbers."
158,JON HILSENRATH,The threshold that you announced today for when rate hikes might start is 6½ percent.
159,JON HILSENRATH,"The Committee’s assessment of the longer-run unemployment rate is 6 percent, or perhaps a bit lower, and the longer-run equilibrium fed funds rate is around 4 percent according to these projections."
160,JON HILSENRATH,"It suggests that when the Fed does start raising interest rates down the road, it might have to move fairly quickly to get to some equilibrium fed funds rate."
161,JON HILSENRATH,"Is that, specifically, is that the case and, more generally, can you talk about what this framework that you set up today says about the exit strategy that you had laid out some time ago and whether that’s evolving or changing?"
162,CHAIRMAN BERNANKE,"Well, it’s a good question."
163,CHAIRMAN BERNANKE,"So first of all, we don’t have a precise estimate of the long-run sustainable unemployment rate."
164,CHAIRMAN BERNANKE,"The estimates that were provided in the Summary of Economic Projections today, as has been the case for a while, is 5.2 to 6.0 percent."
165,CHAIRMAN BERNANKE,"So, it could be well less than 6½ percent, so that gives us some time."
166,CHAIRMAN BERNANKE,"My anticipation is that the removal of accommodation after the takeoff point, whenever that occurs, would be relatively gradual."
167,CHAIRMAN BERNANKE,I don’t think we’re looking at a rapid increase.
168,CHAIRMAN BERNANKE,"Of course, that depends on where inflation is and other conditions."
169,CHAIRMAN BERNANKE,"But it’s—the path that we’re basing these numbers on is one that assumes, first of all, as you anticipated, assumes an increase in the funds rate first occurring some time after unemployment goes below 6½ percent, but does not necessarily assume a rapid increase after that."
170,CHAIRMAN BERNANKE,And I—what we said in our statement is that we would take a balanced approach.
171,CHAIRMAN BERNANKE,"In other words, you know, once we get to that point, we may or may not raise rates at that point."
172,CHAIRMAN BERNANKE,We’ll look at the situation.
173,CHAIRMAN BERNANKE,"But assuming that inflation remains well controlled, which I fully anticipate, I think that the rate of increase in rates would be moderate."
174,CHAIRMAN BERNANKE,This is consistent—the exit strategy that we put out is consistent with our statement today because the exit strategy was primarily about how we would normalize the balance sheet over time.
175,CHAIRMAN BERNANKE,"And at this time we have not made any changes in that, and we believe that some increase in the size of our balance sheet is consistent still with that general sequence that we laid out in the minutes a year and a half ago."
176,CHAIRMAN BERNANKE,"That being said, if the balance sheet grows by enough, we may have to reconsider the pace or timing of that, but I don’t see any changes that would, you know, radically change the time to normalization or the time to exit."
177,ZACHARY GOLDFARB,Thank you.
178,ZACHARY GOLDFARB,Zach Goldfarb.
179,ZACHARY GOLDFARB,"I’m going to continue the two question trend and ask—first on the fiscal cliff, it sounds like you would prefer a sensible balance of fiscal consolidation and support for the recovery, but if people in Congress can’t do that in the next two weeks, do you think postponing off this whole consolidation is preferable to going over the cliff?"
180,ZACHARY GOLDFARB,"And then, on the monetary policy actions today, can you give us a little bit more color on how you set the thresholds at what they were?"
181,ZACHARY GOLDFARB,"And what the alternatives were, and how you weighed various alternative but similar policies?"
182,CHAIRMAN BERNANKE,Sure.
183,CHAIRMAN BERNANKE,I’m hoping that the Congress will do the right thing on the fiscal cliff.
184,CHAIRMAN BERNANKE,"I—you know, there’s a problem with kicking the can down the road."
185,CHAIRMAN BERNANKE,"It might avoid some of the short-term impact on the recovery, but it could create concerns about our longer-term fiscal situation and I don’t want to see that."
186,CHAIRMAN BERNANKE,"So I think for the best—it’s in the best interest of the economy to come to a two-part solution, if you will."
187,CHAIRMAN BERNANKE,Part one is to modify fiscal policy in a way that doesn’t create enormous headwinds for the recovery in the near term.
188,CHAIRMAN BERNANKE,"And part two is to at least take important steps towards achieving a framework, at least, by which, perhaps through further negotiation, the Congress and the Administration can achieve a sustainable path for fiscal policy."
189,CHAIRMAN BERNANKE,That—both of these parts are very important.
190,CHAIRMAN BERNANKE,I don’t think that we can consider these negotiations a success unless both of them happen.
191,CHAIRMAN BERNANKE,[Speaker unknown; inaudible remark] CHAIRMAN BERNANKE.
192,CHAIRMAN BERNANKE,No.
193,CHAIRMAN BERNANKE,I think they’re equally important.
194,CHAIRMAN BERNANKE,"On the threshold numbers, this is based—these numbers are based on substantial analysis done by staff, both here and at the Reserve Banks, trying to assess under so-called optimal policy, or in the best policy that we can come up with, what would the interest rate path look like and how would it be connected or correlated with changes in unemployment and inflation."
195,CHAIRMAN BERNANKE,"And when we do that analysis, what we find is that the best interest rate path—as best as we can determine it based on our models and analysis, which is obviously imperfect—has rates remaining low until unemployment drops below 6½ percent."
196,CHAIRMAN BERNANKE,"And it projects if we put in the two—the half of a percentage point above the December 12, 2012 Chairman Bernanke’s Press Conference stability, but our projections, our actual forecast suggests that inflation will not go there."
197,CHAIRMAN BERNANKE,"FINAL Inflation will stay around 2 percent, which will be consistent with our longer-term objective."
198,ZACH GOLDFARB,[Inaudible Remark] CHAIRMAN BERNANKE.
199,ZACH GOLDFARB,"If we got important new information about the structure of the economy, it’s possible, but I consider it relatively unlikely and this is one of the best—this is one of the advantages of this approach over the date-based approach."
200,ZACH GOLDFARB,"If information comes in which says the economy is stronger or weaker than we expected, that would, in principle, require a change in the date."
201,ZACH GOLDFARB,But it doesn’t necessarily require a change in the thresholds because that date adjustment can be made by markets just simply by looking at their own forecasts of when unemployment will cross the line and the behavior of inflation.
202,SCOTT SPOERRY,"Scott Spoerry from CNN, sir."
203,SCOTT SPOERRY,"When you were appearing on 60 Minutes, one of the things that happened was that you visited your old hometown, and you talked a little bit about how the economy had affected people that you grew up with and affected the people down there."
204,SCOTT SPOERRY,There are a lot of just regular people like that who are out on the countryside wondering what really happens to them if we do go over the federal cliff.
205,SCOTT SPOERRY,"Taxes go up, spending goes down."
206,SCOTT SPOERRY,Do they need to look for a recession?
207,SCOTT SPOERRY,"Are employers going to really cut back on the employment, do you think?"
208,SCOTT SPOERRY,"What do people out there really need to worry about and prepare for when it comes to actually going over that fiscal cliff, if the folks in Washington can’t get their act together?"
209,CHAIRMAN BERNANKE,"Well, I come from a part of South Carolina which has been economically challenged for quite a long time and remains so."
210,CHAIRMAN BERNANKE,"I mean certain parts of South Carolina have developed pretty strongly but the part where I come from—mostly agricultural, it has a little bit of manufacturing—has a very high unemployment rate, a high foreclosure rate, and people are having a hard time there."
211,CHAIRMAN BERNANKE,And I’ve visited there a few times since I became Chairman.
212,CHAIRMAN BERNANKE,"So, part of the reason that, you know, we are engaging these policies is to try and create a stronger economy—more jobs—so that folks across the country, including places like the one where I grew up, you know, will have more opportunity to have better lives for themselves."
213,CHAIRMAN BERNANKE,So that’s extremely important and I think it’s very important that we not just look at the numbers.
214,CHAIRMAN BERNANKE,"It’s easy to look at the unemployment rate and say, well it’s one-tenth or two-tenths."
215,CHAIRMAN BERNANKE,"Every tenth means, you know, many, many people are represented there."
216,CHAIRMAN BERNANKE,"So it is very important to try to keep in mind the reality of unemployment, of foreclosure, of weak wage growth, et cetera, so we always try to do that."
217,CHAIRMAN BERNANKE,And I want to—it’s always a delicate balance—you don’t want to scare people.
218,CHAIRMAN BERNANKE,"And I actually believe that Congress will come up with a solution, and I certainly hope they will."
219,CHAIRMAN BERNANKE,"But as many analysts, not just the Fed, have pointed out, if the fiscal cliff was allowed to occur, and certainly if it were sustained for any period, it could have a very negative effect on hiring, jobs, wages, economic activity, investment."
220,CHAIRMAN BERNANKE,"And of course, the consequences of that will be felt by everybody but certainly by those in areas like where I grew up that are relatively weak economically, would no doubt would feel the greater brunt."
221,CHAIRMAN BERNANKE,"So, it’s exceptionally urgent and important that the Congress and the Administration come to a sensible agreement on this issue."
222,SCOTT SPOERRY,"Okay, sir, I had a follow-up, too."
223,SCOTT SPOERRY,I’m not going to ask you whether we’re in a bond bubble.
224,SCOTT SPOERRY,"But obviously, the new guidance that you’ve given in the FOMC statement is going to give a lot more clues to people who own bonds about when they might start lightening up their bond portfolios and changing the composition of what they own."
225,SCOTT SPOERRY,"Was concerns about information about bond prices and things happening in a big hurry, in terms of some sort of a bubble popping—was that a consideration in adding this transparency?"
226,CHAIRMAN BERNANKE,I wouldn’t say it was an important motivation for adding transparency.
227,CHAIRMAN BERNANKE,I think transparency has a lot of value.
228,CHAIRMAN BERNANKE,But it is the—it is a fact that this greater clarity will help markets better predict how bond yields will behave.
229,CHAIRMAN BERNANKE,"As we go forward in time, if the economy continues to strengthen as we hope, as the exit comes closer for the Federal Reserve, then you would expect longer-term bond yields to begin to rise."
